basin_id,model,mode,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,CRPS,mean_pred_std,n_predictions
10005,chronos,zero_shot,CAMELS-IND,0.3991695908083066,0.42474511111554447,17.931524980323246,5.58548014263312,30.522929063759527,0.009791100490724111,0.4347628779927971,22.043896471870408,28.942405700683594,0.645809,0.788191,4.309212699182231,5.186530590057373,30
10008,chronos,zero_shot,CAMELS-IND,0.27962531257732515,0.22151837467764468,598.7940337634157,108.32395487243032,-28.5297966779053,-0.0009172828345172974,0.3560147961117558,2568.2349008520873,5320.109522211161,1.2900343,0.9670543,92.80872801328961,68.69425201416016,188
10010,chronos,zero_shot,CAMELS-IND,0.693752251953079,0.6419433624486831,58.74637030178735,16.337991101534964,16.26786148950539,,0.6503280380096812,209.8886002426749,167.74522212841987,0.6882948,0.7802644,8.914457532123551,20.440099716186523,183
10011,chronos,zero_shot,CAMELS-IND,0.8210895214515209,0.6897876158652818,87.71314364885919,24.3049307734547,-17.464405285275244,-0.0018933891451653473,0.6985587035601151,358.2365397953353,318.6426612905219,0.9351203,0.71373296,21.109189340425253,22.79509162902832,188
10013,chronos,zero_shot,CAMELS-IND,0.6446482163888148,0.6789272333841099,24.464795106965315,5.02970083539612,-8.174821990558044,-0.00031159398480899887,0.7276804975177863,104.52856744992805,187.93585769826825,0.85161144,0.73873395,4.009330858315774,3.103123188018799,184
10014,chronos,zero_shot,CAMELS-IND,0.39440978845334895,0.7113104070604056,56.124750977250066,16.670023475080203,-0.5001297291947849,-0.0005222101963763305,0.8938804906826088,205.92016649444705,287.1834107901237,0.7218835,0.70593953,14.245152106127126,6.763974189758301,184
11001,chronos,zero_shot,CAMELS-IND,0.10076023870679762,-0.10343138134187746,275.4789778356596,27.847170923928637,-45.30499362400491,,0.07656117699964116,1171.4076944648132,2612.199281209564,1.4983553,1.2782172,25.236509617644074,7.192630767822266,182
11010,chronos,zero_shot,CAMELS-IND,0.32492962554557236,0.2457050994176161,145.91034012927085,31.593031900677275,-28.534016119630454,-0.002179196547320572,0.3528766545302485,625.1991829053886,1286.1165694289832,0.88658905,0.58541334,27.376512006760976,14.911239624023438,188
12001,chronos,zero_shot,CAMELS-IND,0.721389911589726,0.8436001909601651,19.657878437073713,5.193149160587778,5.282234579922138,0.0027747472403148177,0.9068960269177153,82.74414823289534,134.47425982156253,0.48923594,0.5468268,4.334420642890772,5.336390018463135,156
12004,chronos,zero_shot,CAMELS-IND,0.8903828204995061,0.8564248505515273,143.0353065572759,41.27835383238616,-4.940594990187575,0.0009615364404718107,0.8646340228680731,558.194854095207,872.7641393869078,0.6139823,0.59535664,35.2811459788818,64.07574462890625,108
12006,chronos,zero_shot,CAMELS-IND,0.5588633905424449,0.5679674806522558,38.977127075524415,11.716237261455428,-19.335101711944642,-0.0003780623961607277,0.6448834009600528,141.85608665380855,236.33366454985148,0.9268857,0.9100134,9.414355324178986,9.37290096282959,188
12009,chronos,zero_shot,CAMELS-IND,0.8747611821070836,0.8715762497921964,13.122069777947692,4.481232658273506,6.337428546398454,0.0025283108596400455,0.8823428194134975,43.03723636932164,20.43978049406642,0.71603477,0.79477894,3.7507465982217445,6.788912773132324,135
12012,chronos,zero_shot,CAMELS-IND,0.08301565093693375,0.013033584263035025,204.96647414960998,35.43524604995751,-33.55005413317578,0.003114964582063319,0.2870105389450902,871.6981675578103,1763.9581872724523,1.0537281,0.633162,33.04730907165265,19.255990982055664,171
12015,chronos,zero_shot,CAMELS-IND,0.7220115991344457,0.835990648478677,10.165754441917548,3.3325419277550137,-5.388246652352387,,0.9207498778982284,36.21612953974166,51.99843308198863,0.8221915,0.7468723,2.781649138801216,3.211780309677124,152
12016,chronos,zero_shot,CAMELS-IND,0.2628538998195028,0.4428547107586771,97.48757891212732,24.755335589038566,-0.5389388868024221,0.005031914632646031,0.6308144752638352,386.4201985904175,816.8676974359857,1.0509644,0.9014342,18.647114379750533,27.878732681274414,188
12018,chronos,zero_shot,CAMELS-IND,0.09871303876140125,0.5685426340825634,88.51297082586196,20.8906460149003,8.671356907791065,0.0044488234341657565,0.7119335793126103,164.4311772693874,180.4598641579283,0.70013785,0.82903045,16.957920697888046,10.791190147399902,168
12020,chronos,zero_shot,CAMELS-IND,0.35443034851898425,0.6710431343868513,702.9393704187455,145.1398893975197,0.20106276224602268,0.0010127173257035438,0.7772198010059159,2892.757741228288,6452.791861799193,1.0048087,0.8823149,118.00080599443112,82.9121322631836,188
12025,chronos,zero_shot,CAMELS-IND,0.6119856821746846,0.5768835772297685,867.8723571359867,228.82077821772148,-16.206974098069463,-0.0002701669360279449,0.6258523934611064,3467.7240139015535,6031.05073877044,0.73688096,0.60832274,199.04665751109687,142.35438537597656,188
12026,chronos,zero_shot,CAMELS-IND,0.8139892866742362,0.8261802549126118,283.91357461650614,83.91892711152421,-5.4196286521088615,0.00025050458022289265,0.8553292867868123,1031.5526224840671,746.1027071945407,0.49460644,0.42883936,70.50190476744935,63.93552017211914,188
12029,chronos,zero_shot,CAMELS-IND,-0.0016967875267011046,0.44887468161407373,53.41202239811635,18.543437139274992,15.088958858557035,-0.005946926271031078,0.5167879621204352,170.87458992710918,155.08754269237429,0.8017359,0.94450796,15.254773800949302,22.069154739379883,123
