basin_id,model,mode,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
003303A,timesfm,zero_shot,CAMELS-AUS,0.2735437802023486,-0.2230655093802567,0.18892154891143473,0.027129243444331687,-91.27018576172524,,-0.197418224662415,0.8170494284218162,1.8246555687362305,1.9446816444396973,9.138649,188
102101A,timesfm,zero_shot,CAMELS-AUS,0.35798289373863323,0.1721802636286337,8.46920947283955,1.5286851978554756,-44.67949284539027,-0.004788829717811943,0.2361613199043554,36.290793196272816,70.69376751904339,1.300455927848816,0.9013554,166
104001A,timesfm,zero_shot,CAMELS-AUS,0.4082440135917206,0.2900168707155756,1.5698603068946222,0.31381606058062544,-34.143411296581675,-0.07920458254162192,0.3640734171595633,6.766566513902775,13.094255433700312,1.1626465320587158,0.80964196,188
105101A,timesfm,zero_shot,CAMELS-AUS,0.5541501509294431,0.7687137683160359,1.755055508914209,0.4691661835118755,-7.911519347715186,0.00870086426767823,0.9107165772425996,7.192495058001315,13.770878788203632,0.9790721535682678,1.0875912,188
105102A,timesfm,zero_shot,CAMELS-AUS,0.8219502672445229,0.5067375088340249,1.952744792934644,0.3629942191741172,-41.4709989631429,0.11357974959754842,0.5077497721448805,8.465917154787586,16.188741550673313,1.798930287361145,1.7792779,170
105105A,timesfm,zero_shot,CAMELS-AUS,0.3425126598131695,0.1955228201878738,4.489013196181897,0.7614494731932068,-39.39810786004787,0.010335890502901193,0.2701459963070588,19.333030415652303,41.59743742267364,1.243515133857727,0.9375408,188
107001B,timesfm,zero_shot,CAMELS-AUS,0.18737644603690007,0.5932056547318912,1.440212517329577,0.312950903419752,-14.166795574196776,-0.00543832427145477,0.6928012561182404,6.169736301474105,12.343853837429988,0.8890150785446167,0.9301861,188
108002A,timesfm,zero_shot,CAMELS-AUS,0.4103483499840621,0.18738074950230466,10.331238438335467,1.726608790576141,-40.568260945539606,-0.0066732481684481995,0.2014314732751582,44.51819675137294,98.34080388991214,1.147107720375061,0.7329162,188
108003A,timesfm,zero_shot,CAMELS-AUS,0.6492165655337113,0.6601195124783464,3.7577736984319343,1.3095533110676927,-16.513297792485968,-0.0015300720962002842,0.7140638129560318,14.6478289140642,21.925111211999145,0.7446641325950623,0.68820906,188
111005A,timesfm,zero_shot,CAMELS-AUS,0.5946269114147086,0.5597292168757104,4.470840108684303,1.0482307642381241,-16.99473285597094,-0.0015777927000646813,0.6128652111007331,18.784911802655728,37.09140147758892,0.7876271605491638,0.6113859,188
111007A,timesfm,zero_shot,CAMELS-AUS,0.5636615003838312,0.42871261366129143,6.182246995338412,1.2426225455041895,-24.656831362783773,-0.0004653135742147124,0.45953635748937893,26.45774001976625,56.31473398488441,0.9157184958457947,0.64555615,188
112002A,timesfm,zero_shot,CAMELS-AUS,0.5134257833807752,0.606206266870045,5.492692833277829,1.7773671641628792,-12.3214044681649,-3.108477464844328e-05,0.7170895725203503,21.185714732247522,37.829817181689855,0.5723217129707336,0.44632497,188
112101B,timesfm,zero_shot,CAMELS-AUS,0.6724235353803751,0.6771325817701632,3.4159668025395638,1.024071032379536,-11.17573337315556,-0.0025799298659381943,0.7239717613677623,13.965861474442983,27.253840273194143,0.4593071937561035,0.36446407,188
112102A,timesfm,zero_shot,CAMELS-AUS,0.7077698128545342,0.7280728103623288,4.080947887825992,1.4948939761899886,-15.301027851209856,-0.002615426194866745,0.7734158655126468,14.94414503681981,25.51345368416545,0.6079992651939392,0.5394739,188
113004A,timesfm,zero_shot,CAMELS-AUS,0.6878966290232361,0.6350091306551175,3.1285929767660745,1.1285621983573793,-15.490986874278082,0.00012846625104474124,0.6650005004125559,12.687257398879833,20.499097070060163,0.5893251895904541,0.43859348,188
114001A,timesfm,zero_shot,CAMELS-AUS,0.6916553642457608,0.5933474401799949,3.360692768359183,0.9877368005666327,-21.652556495232563,-0.003404335483243391,0.6195890304669525,13.775157450275898,26.398844573067628,0.7469979524612427,0.58727205,188
116006B,timesfm,zero_shot,CAMELS-AUS,0.6418652406372694,0.7314690100639563,1.6409675582050427,0.3410742751946871,-16.3499515413129,-0.0051446015997970995,0.8102945642355428,7.0501204156496,11.84766064252225,0.8533755540847778,0.9021652,188
116010A,timesfm,zero_shot,CAMELS-AUS,0.7278690958115994,0.49765650623129687,2.30851400607721,0.5940680822278274,-28.787816488097985,-0.0053452095807394046,0.5038640828139312,9.822517004518897,12.320270619729026,0.7749064564704895,0.61959606,188
116011A,timesfm,zero_shot,CAMELS-AUS,0.8497374787635192,0.7930464464727919,0.7552822945719494,0.2879262219401116,-13.076456774924079,0.004026430707012946,0.8050428281241278,2.5944055896494005,4.8196813868622925,0.47233352065086365,0.4331881,188
116012A,timesfm,zero_shot,CAMELS-AUS,0.031034377753810904,-0.3176664242821192,9.273901459290126,1.3285309939367815,-65.0477941662225,0.004426816460124765,-0.08036857874750236,40.19911721611949,85.97175230088871,1.5216541290283203,0.82245845,188
116013A,timesfm,zero_shot,CAMELS-AUS,0.7514092389790767,0.6023435788150946,1.2186361848121545,0.4006368895754852,-21.233522871572454,-0.002035985359566804,0.6138106475803677,5.063746722561727,7.7135512077447865,0.6835664510726929,0.5606827,188
116014A,timesfm,zero_shot,CAMELS-AUS,0.6735139924066664,0.6176215266798362,1.151268605960486,0.29465230441541707,-24.304316064994243,0.002430932717415346,0.6580388806792663,4.671517506935861,9.443757445331814,0.9461165070533752,0.9077715,188
116015A,timesfm,zero_shot,CAMELS-AUS,0.6693335845319256,0.6505685159172401,1.355503240150232,0.46375293611608287,-18.302821903847732,0.00023819444183237337,0.6938209413702143,5.40172717080235,10.698596913862616,0.6471465826034546,0.5842685,188
117002A,timesfm,zero_shot,CAMELS-AUS,0.42229673978924986,0.2146787857757595,6.686564703756232,0.7941082233923458,-44.295060712878964,-0.008140919117162568,0.2648462970797121,28.955225321996263,63.78002081176636,1.2685688734054565,1.0487045,188
117003A,timesfm,zero_shot,CAMELS-AUS,0.4175722402619749,0.1124952184330803,23.58694522394658,2.2413834968812147,-52.55857952612134,0.02100742712723716,0.11275412950358565,102.24022761769136,228.1928901599107,1.4031182527542114,1.0065465,188
118106A,timesfm,zero_shot,CAMELS-AUS,0.4789987501896943,0.2135543928087732,6.920985697726143,0.8474799221665772,-45.66871976251292,,0.23365624869869472,29.970051312951657,66.13963291472895,1.175632119178772,0.9722251,188
119003A,timesfm,zero_shot,CAMELS-AUS,0.33180122544406465,0.03168089374063687,5.790989045114612,0.5890756160846108,-59.40118010354611,-0.0010941557641523138,0.06585189102662692,25.100899539259082,55.9544482415478,1.330778956413269,1.1123451,188
120102A,timesfm,zero_shot,CAMELS-AUS,0.25102459723877013,-0.1099259957324743,17.528605600353522,1.6286580839013451,-70.89568337098973,-0.055341812536089385,-0.1093520704672919,77.42421202424245,164.1089820689624,1.7822052240371704,1.2269136,176
120301B,timesfm,zero_shot,CAMELS-AUS,0.6242904095068489,0.41432462343220267,0.11709493777176526,0.023999052181538708,-34.14367428103625,,0.4208322591459076,0.5025031576611747,1.078358950464191,1.4092302322387695,1.2384849,188
120304A,timesfm,zero_shot,CAMELS-AUS,0.6575670106543037,0.07142685883370159,0.036177475353080385,0.01343216892541448,-85.91365143413982,,0.08266255513916987,0.1463556827843836,0.2967841011642346,1.4795974493026733,9.315094,188
121001A,timesfm,zero_shot,CAMELS-AUS,0.06847591427167643,-0.1790474203483412,1.637670771568252,0.1896370948196228,-54.407238379672386,-0.029408677553987073,0.0658600709296201,7.095653046770685,15.783307129427286,1.4364577531814575,0.90861714,188
121002A,timesfm,zero_shot,CAMELS-AUS,0.4513983628590499,0.280257320067111,4.728536837966178,0.7187347532833454,-43.592916814988726,,0.34437620315156225,21.02006810366066,43.124433854215255,1.653907060623169,1.5793318,178
121003A,timesfm,zero_shot,CAMELS-AUS,0.6364478305878263,0.3317228878365118,1.2909055396787295,0.2312249372230423,-50.94471076159273,0.027206930162991458,0.3472737630952206,5.587768267906972,10.789093865440542,1.522053837776184,1.2816752,188
122004A,timesfm,zero_shot,CAMELS-AUS,0.14692727970902475,-0.02499859807186766,29.313505117196744,3.982055783135559,-55.29264493815737,0.040733449926277185,0.17419641366720995,127.073912309399,278.16315825905093,1.6148557662963867,1.5792203,188
124002A,timesfm,zero_shot,CAMELS-AUS,0.8716205415512046,0.5645042348731637,5.005133144069143,0.9469033771452341,-28.552052412190065,0.0076198215416679455,0.5646602589447192,22.095054523789333,44.242534558097944,1.073190450668335,1.0402356,177
125005A,timesfm,zero_shot,CAMELS-AUS,0.4217500898170661,0.10466741520007494,3.1099075720208513,0.4525956512339651,-55.388636767509375,0.0011161081300127239,0.11783611235709757,13.472105806196634,28.119728039295158,1.114410400390625,0.95413184,188
126003A,timesfm,zero_shot,CAMELS-AUS,-0.541190474715352,0.24709409870793198,1.0734453920371314,0.24678431339781767,2.9360274480154467,0.021105968758484236,0.30310477489939924,4.585313500533243,3.667658155346131,1.015275001525879,1.3504273,188
129001A,timesfm,zero_shot,CAMELS-AUS,0.3952922234835621,0.14057596096650526,3.1827075925784674,0.5652820843053942,-48.1504606845526,-0.0015425439714321539,0.16138997043621417,13.775717883789081,28.456987775826455,1.3592160940170288,0.95135725,188
130004A,timesfm,zero_shot,CAMELS-AUS,0.6071112954093887,0.3879130222499869,0.08131449999784932,0.017591315303047365,-36.50585835488443,0.002038299215148257,0.40629673776775677,0.34675629226200994,0.7300423775848911,1.0361756086349487,1.006426,188
130302A,timesfm,zero_shot,CAMELS-AUS,0.9068980942864621,0.6728379481728282,0.1255205648211518,0.028423075798342478,-20.57192894622882,0.027880735319712302,0.6733504810370445,0.5387793083855127,1.0128375856932756,1.586922526359558,1.4393442,188
130324A,timesfm,zero_shot,CAMELS-AUS,0.36231821417055543,-0.03524920876482529,0.7450735814549404,0.06353148595898095,-66.77645929311261,0.0024418912036191075,-0.035206531459698764,3.2304180975295114,7.21739462252176,1.806480884552002,1.3341199,188
130403A,timesfm,zero_shot,CAMELS-AUS,0.34811813630464117,0.5896029215687356,1.4768644901107406,0.29707252952009205,8.89729187071264,0.037458301832341306,0.6380670387200484,6.351534992172357,7.076712848653951,1.502253532409668,1.6377614,188
130410A,timesfm,zero_shot,CAMELS-AUS,0.2217723048604071,-0.23769359345013652,0.06558069245132772,0.019631418820872472,-103.89966748910982,,-0.13640749086012627,0.27804028587688073,0.48785113456503665,1.7371633052825928,-29.848715,188
130413A,timesfm,zero_shot,CAMELS-AUS,0.6551568613052582,0.5564961802873566,0.5276369947189967,0.09783916322634893,-33.89344349982365,,0.5977313858574649,2.24308328641846,4.684129681470674,1.5589320659637451,1.6809102,188
132001A,timesfm,zero_shot,CAMELS-AUS,0.18726927036759256,-0.17573730813208854,0.49375786394498133,0.07339780138036947,-76.41892578714051,,-0.13400033129530287,2.134728799302801,4.68798059673525,1.824944019317627,1.7249572,188
135002A,timesfm,zero_shot,CAMELS-AUS,0.3399356463287314,-0.21079374192241263,0.3847840731167565,0.047576130942422634,-92.72464656370481,,-0.21059869516253027,1.6534204208100534,3.6962568415958885,1.4467872381210327,7.1468267,188
135004A,timesfm,zero_shot,CAMELS-AUS,0.5814553281752045,0.06075099033369058,0.3568874498321361,0.056125426670192574,-71.75525951530322,,0.06110605627974108,1.5396095578183564,3.4182052373942224,1.2379555702209473,2.5044367,188
136006A,timesfm,zero_shot,CAMELS-AUS,0.8865655164781208,0.520605033735321,0.3181023050657156,0.04592830388827814,-36.563904217012755,,0.5206316647533518,1.3717736218679173,3.0439838655563816,1.8782994747161865,2.4203591,188
136202D,timesfm,zero_shot,CAMELS-AUS,0.25699783893455685,0.39383584434552876,0.3094321365743733,0.04307505498078907,-8.893241278058737,0.009041490106315872,0.5997995620246424,1.33516503430942,2.8413143360100976,1.4617328643798828,1.2712841,188
136203A,timesfm,zero_shot,CAMELS-AUS,0.441173725770296,-0.08871508428531927,1.2224993260921477,0.1087283185782887,-79.51805676314929,,-0.08871076684611245,5.3004384262635655,11.837559300806143,1.928910732269287,2.4026675,188
136208A,timesfm,zero_shot,CAMELS-AUS,0.3892528099474848,0.6232370062584924,0.11630547402958108,0.02415348590595889,-23.888593879536547,,0.7294030053456382,0.5019255057921711,0.9757968030188413,1.6586192846298218,1.9672056,188
136304A,timesfm,zero_shot,CAMELS-AUS,0.35965223246188927,-0.05359992992524565,0.9308644582382352,0.08379581459338953,-70.29389265548016,,-0.05335631382696748,4.03581968700045,9.010379018492516,1.888358473777771,1.8162049,188
137101A,timesfm,zero_shot,CAMELS-AUS,0.5147761041795752,0.6686428811930941,0.30649010065481447,0.07110884177489986,-11.731456839634763,,0.8058261874371313,1.2982514895779587,2.3784031379479247,1.2614858150482178,1.3372136,188
