basin_id,model,mode,fraction,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
10005,chronos,few_shot,0.25,CAMELS-IND,0.11144707405879195,0.2797338774116743,1.3502396838718962,0.9033420801162719,39.759774394322235,,,2.743868827819824,2.743868827819824,0.31338027119636536,0.3940894603729248,5
10008,chronos,few_shot,0.25,CAMELS-IND,0.5890556691781113,0.5559871986561828,198.79563938768197,51.84471045858492,-27.18634532735794,9.274511535081395e-05,0.6167665751704998,764.0055085727754,1184.4912186612573,0.9158240556716919,0.7470466494560242,123
10010,chronos,few_shot,0.25,CAMELS-IND,0.17691196057575886,0.5897644466182881,154.0745981283392,41.31706509601419,12.412700018127875,,0.7256777369914731,404.6863969721609,281.41396891637993,0.7788981199264526,0.9443867802619934,119
10011,chronos,few_shot,0.25,CAMELS-IND,0.6518088865342127,0.6121982526542669,137.47357218569215,38.884117436602835,-19.90156878688106,0.0031780508603704363,0.6566158913951659,504.27115233128677,658.3669133237048,0.9346515536308289,0.8015002608299255,123
10013,chronos,few_shot,0.25,CAMELS-IND,0.768587672519248,0.698512570272209,14.193499440223906,2.9240130136410394,-8.898518870826656,7.904708305232072e-05,0.7041092642733633,63.056835230553425,99.07391476157771,0.826846718788147,0.7940120100975037,120
10014,chronos,few_shot,0.25,CAMELS-IND,0.6605869956970203,0.7089821359626265,37.630238571655326,11.71742853373289,11.293230596123495,-0.000701844195634134,0.7305660689906381,48.24743809210327,55.309789491284846,0.5685142278671265,0.7743955850601196,120
11001,chronos,few_shot,0.25,CAMELS-IND,0.44667752903529667,0.5667546269450224,67.83712488253968,13.00925114403377,-20.74998042611518,,0.7047717088049761,297.01314553226223,439.79689120193694,1.2092020511627197,0.8769927024841309,119
11010,chronos,few_shot,0.25,CAMELS-IND,0.3205595682463538,0.4101540838345594,141.97297155873525,31.368710754363516,-20.120971142296703,0.0007058738708265247,0.5912482738532152,589.3852405650322,961.0507121036269,1.0048719644546509,0.7734025120735168,123
12001,chronos,few_shot,0.25,CAMELS-IND,0.7585079397637409,0.8656421736249892,19.834852838957843,4.616281502174608,-3.020911773316361,0.0014127246792619286,0.9342026334370744,86.4899290487975,53.2677001953125,0.5515227913856506,0.5559645891189575,99
12004,chronos,few_shot,0.25,CAMELS-IND,0.7785513701957709,0.6974013190148329,44.35607087525362,22.552399408249627,5.219573358173138,0.0016073159865347096,0.7010529119711549,149.85463532396273,269.788818359375,0.46996569633483887,0.5353835225105286,63
12006,chronos,few_shot,0.25,CAMELS-IND,0.10276396918670805,0.5803413757976956,38.902555209252846,11.993045100593955,7.068834884467144,-0.0010187319849287307,0.7542824883735132,107.27276306584226,157.99673547303814,0.9168309569358826,0.966066837310791,123
12009,chronos,few_shot,0.25,CAMELS-IND,0.7887710024629729,0.8806123628326237,14.360884786519309,4.82876264770706,-5.581216316543946,,0.9365455294157488,53.18444206523216,51.479766845703125,0.5566006302833557,0.656754732131958,83
12012,chronos,few_shot,0.25,CAMELS-IND,0.052087923330910835,-0.032747834797201225,249.91488979513628,45.79679822379892,-37.37693273079303,0.0016459024142173873,0.26322205427622813,1048.7015526986543,1782.5907605481677,1.0945497751235962,0.6782619953155518,110
12015,chronos,few_shot,0.25,CAMELS-IND,-0.11597806823995249,0.5001752463688541,16.518419907045615,3.873436334853371,9.060276849233626,,0.7090204903516265,71.71080661711565,90.35466003417969,0.8900679349899292,0.9136423468589783,96
12016,chronos,few_shot,0.25,CAMELS-IND,-0.022627937268742793,0.24478042380604004,90.6583318183316,19.821133350453724,-16.0907730758321,-0.0008108706616819887,0.6343390545843004,345.3377448377403,613.1674454668616,1.0057501792907715,0.9544408321380615,123
12018,chronos,few_shot,0.25,CAMELS-IND,0.24472733764155818,0.6166723772131038,84.49048386189838,19.2207938597917,6.896836734554026,-0.002559676987300738,0.7250807715274085,179.59746203525674,70.69798298632861,0.664869487285614,0.8172134757041931,108
12020,chronos,few_shot,0.25,CAMELS-IND,0.7523356146262391,0.591129097054381,430.03660257408717,96.47476794080036,-18.651386147184645,0.0003814429114965077,0.5978861381259342,1716.780669790949,3014.1795668279674,0.8437557816505432,0.7841081023216248,123
12025,chronos,few_shot,0.25,CAMELS-IND,0.641927809687997,0.6014450883455169,615.394823858025,177.16301975405312,13.008255753401853,-0.00077512374450232,0.6088949913868957,2313.3702153949107,1137.068689231706,0.6214194297790527,0.73613041639328,123
12026,chronos,few_shot,0.25,CAMELS-IND,0.22095519216893267,0.6335450752229912,552.5073695568734,145.24244975268357,-6.0066805664313465,0.0019111656876614515,0.7973172015063326,2300.519277974903,2811.434369665713,0.4477538466453552,0.4083724915981293,123
12029,chronos,few_shot,0.25,CAMELS-IND,-1.220146168498383,0.11871405442095906,66.5612678157008,20.759470338756973,4.918114337422148,-0.0012753218616478948,0.23507869605239784,265.3996524831736,155.12793350219727,0.8338761925697327,1.0412486791610718,74
