basin_id,model,mode,fraction,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
10005,chronos,few_shot,0.1,CAMELS-IND,0.7473623151625066,0.8323579363151672,12.35066669292699,5.1739668540656565,-4.8039111305576085,0.005371717610350421,0.8689588641395162,16.89588165283203,16.89588165283203,0.83407634,0.75262487,20
10008,chronos,few_shot,0.1,CAMELS-IND,0.21849000122238182,0.27096397507836756,584.5264533817791,112.08191954942397,-23.88381488848249,0.0003652609861208387,0.4865673995944434,2443.882508584957,4709.118674152878,1.2318078,1.1433855,162
10010,chronos,few_shot,0.1,CAMELS-IND,0.4378215688864766,0.4664849155477131,145.50386079092453,34.29943957533332,-26.41191614908303,,0.582548907194516,613.0091349529526,1064.1123046348637,0.96372426,0.8959408,157
10011,chronos,few_shot,0.1,CAMELS-IND,0.7168809950371087,0.7981430548995785,115.78763210086593,32.61985480380647,-6.080066069860827,0.0026827387580534955,0.8664513731527118,344.9107863116782,229.8692805262481,0.97808325,0.76751906,162
10013,chronos,few_shot,0.1,CAMELS-IND,0.9445931752657108,0.9315593078809994,3.933052728136956,1.3356216321201444,1.3619459746368487,0.001982589371954899,0.9358946840262792,16.166068149056848,11.24762318840408,0.57174355,0.6027776,159
10014,chronos,few_shot,0.1,CAMELS-IND,0.8674699958307256,0.854788748154063,25.063764383855464,7.20394018985614,-9.802003264155193,0.0010274185442910606,0.8705368358071536,69.79168289293622,92.38376764108429,0.56679386,0.6539737,158
11001,chronos,few_shot,0.1,CAMELS-IND,0.23179229099933707,0.14739873582645258,141.0412468360903,22.21590730139784,-40.734868217288835,,0.30065768547554794,624.5374475300863,1154.503690878905,1.4175909,1.2488463,157
11010,chronos,few_shot,0.1,CAMELS-IND,0.07489746407055686,0.24690988736208064,160.37551223100348,36.06857443738867,-24.057571105669993,-0.0017858211347380956,0.5648522764090552,676.6190340733008,1255.7728689285432,0.8624457,0.80345064,162
12001,chronos,few_shot,0.1,CAMELS-IND,0.6266927734562526,0.5895819712545242,35.77103998283069,8.434904439556867,-12.865820088617324,-0.0036568165261737784,0.6343372426425157,150.8669781049712,252.0530265427828,0.7537564,0.61795175,133
12004,chronos,few_shot,0.1,CAMELS-IND,0.4906306499106722,0.6337636652396215,332.91542703777134,93.21609899732802,7.7663353823042955,0.0009562527048732131,0.6646354005359798,1365.0509720942182,885.972900390625,0.6328463,0.84664047,90
12006,chronos,few_shot,0.1,CAMELS-IND,0.09700977523505316,0.5533033887211787,39.616230497187,10.745805017650127,-7.880767961523178,-0.005377370352664772,0.9139873446527337,129.5625147390496,203.13745981509948,0.7781641,1.0018103,162
12009,chronos,few_shot,0.1,CAMELS-IND,0.6580446055190207,0.6735224771885339,20.49201134372598,6.257329444846381,15.171146681813186,,0.6904101093848518,64.92181142408852,45.653689843692526,0.7895202,0.7664056,115
12012,chronos,few_shot,0.1,CAMELS-IND,0.7713655149831018,0.8053982274808662,30.400372562341776,8.52039433559593,-1.4286436865333905,0.0025485346332435703,0.8207320755042409,124.15729853429696,159.8323340923768,0.4883554,0.620563,147
12015,chronos,few_shot,0.1,CAMELS-IND,0.42483418712431387,0.7075967733173989,7.408860527703303,2.0419680944428995,-4.04788382442178,,0.8168029760193564,30.312814498723938,28.846943299081413,0.7723838,0.66811347,130
12016,chronos,few_shot,0.1,CAMELS-IND,-0.25969789423775613,0.25432512320461,109.46073247862178,23.836858722898697,-6.078756129960621,0.001912545344709124,0.7240906287485847,400.94155281736283,804.3441848227617,1.0296931,1.1084433,162
12018,chronos,few_shot,0.1,CAMELS-IND,-0.3973115260171409,0.38029812904420823,113.79512596912497,24.662954062249305,11.75415860154963,0.004095486998323995,0.5293148633814412,180.82427607905097,209.90912719086734,0.7182963,0.9453752,144
12020,chronos,few_shot,0.1,CAMELS-IND,0.6642816432101306,0.5580268530995232,477.50396980843976,112.88796499040392,-20.607700139482002,0.00020887270474623937,0.5761735952850089,1865.9869503628086,3670.722691331652,0.9715094,0.6047797,162
12025,chronos,few_shot,0.1,CAMELS-IND,0.5896597661458944,0.6249419701778987,943.0174627272894,238.75671768188477,-15.152091565777601,0.0007673696151200664,0.6971077696823704,3655.4853453227297,6011.381780022961,0.75947297,0.669809,162
12026,chronos,few_shot,0.1,CAMELS-IND,0.5742202839876926,0.6507229272553536,440.83441648376197,104.07946381156827,-13.718433438738419,0.0019545410595899655,0.742282782025344,1833.1011249428666,3188.9377728100417,0.48123333,0.5446,162
12029,chronos,few_shot,0.1,CAMELS-IND,-0.5019169744470109,0.0004454931623754099,84.8642319576117,23.78033489142903,-30.656042509215258,-0.00010201183264438307,0.6102955622796449,281.3641960636342,420.5622926530182,0.97607183,0.93258655,104
12035,chronos,few_shot,0.1,CAMELS-IND,0.8315709114493026,0.8668429832619798,384.61172100514216,215.33231729342614,1.01252988627569,-0.0032495445241281003,0.8859084859881677,449.2586533487619,543.2652323597798,0.5521911,0.47930682,162
12036,chronos,few_shot,0.1,CAMELS-IND,0.686229181893937,0.7003328260121625,53.66938060392983,15.291316426974142,-6.287931855705326,-0.00013931895115440115,0.7319003163485325,212.79729532960934,397.01836592981414,0.65013844,0.53525966,159
12038,chronos,few_shot,0.1,CAMELS-IND,-0.16229711735801766,0.48459348297325955,142.7727659755053,41.037731437208016,7.484480744840669,-0.002112723432903099,0.6837181498649516,541.9539778617261,685.5987383506406,0.910677,1.1678666,162
12043,chronos,few_shot,0.1,CAMELS-IND,0.5606962721005013,0.777586017302138,52.58718935204423,14.314343151820152,1.3624296896979546,-0.0015051241121929876,0.8870475527244471,189.89311367298802,143.98512606875732,0.6588077,0.915067,147
12044,chronos,few_shot,0.1,CAMELS-IND,0.5235659509051348,0.6204687235906324,13.046565847936527,3.4091163540259,3.8912456222321934,-0.008140644741624473,0.6331496668005059,54.370398247305424,103.42210759934599,0.6738287,0.7406433,160
12046,chronos,few_shot,0.1,CAMELS-IND,0.818548074108502,0.7408762390973382,254.64405071173925,67.57999655641156,-12.021190967071801,0.00042243908555201354,0.7538578796589552,1063.9602484092093,1836.144515539831,0.56891,0.49371532,162
13004,chronos,few_shot,0.1,CAMELS-IND,0.7100831404799274,0.6137645877878137,123.29784550707281,31.67905288120234,-21.989560898023438,,0.6400525453217597,490.5997830150708,699.1370256752841,0.81954694,0.75661623,161
