basin_id,model,mode,fraction,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
10005,chronos,few_shot,0.1,CAMELS-IND,-0.01968511893700864,0.27480566863983535,24.81272006196049,10.124019395560026,3.01752990955843,-0.003458448757412934,0.2854772085337123,94.79498291015625,94.79498291015625,0.83407634,1.0755312,20
10008,chronos,few_shot,0.1,CAMELS-IND,0.1615325891482433,0.11682328538273967,605.452385486823,100.7252725414288,-35.245274708449045,-0.0017680895216993855,0.33950894291134337,2534.802066172782,5200.861584078407,1.2318078,0.9985916,162
10010,chronos,few_shot,0.1,CAMELS-IND,0.081144390029257,0.270266284064656,186.02060950876498,39.8613140798251,-30.460500111363615,,0.5659291366395258,769.1542435533753,1411.2521811853612,0.96372426,1.0608058,157
10011,chronos,few_shot,0.1,CAMELS-IND,0.5422612935168604,0.6462603845217711,147.22666683487415,35.66113071088438,-18.714611927129177,-5.724673627233168e-05,0.7520298599484718,614.9321066095099,731.3662039769632,0.97808325,0.60503423,162
10013,chronos,few_shot,0.1,CAMELS-IND,0.9456106000178341,0.9349683537390058,3.8967744724966717,1.308279307078828,1.140993574866139,-0.0006470118565906763,0.9394595339615652,15.778114617820037,11.24762318840408,0.57174355,0.6164911,159
10014,chronos,few_shot,0.1,CAMELS-IND,0.9232307552217902,0.8960626075951608,19.075802947452193,5.982458972902615,-7.60377184427932,0.0017834813754250053,0.9027134274142379,65.77694017255374,92.38354299993655,0.56679386,0.58860743,158
11001,chronos,few_shot,0.1,CAMELS-IND,0.13582265559792384,0.2643490215164762,149.5919578756962,24.695425820436068,-13.933991692447922,,0.4989330095755524,619.7481479512041,1154.503690878905,1.4175909,1.3138144,157
11010,chronos,few_shot,0.1,CAMELS-IND,0.2530717541263914,0.11568053753765317,144.10616551299407,27.714055008358425,-34.86436973738511,-0.002453325273312792,0.20158657589227702,607.5016315715994,1250.1151823769153,0.8624457,0.45727345,162
12001,chronos,few_shot,0.1,CAMELS-IND,0.6207435562684723,0.5997257920397372,36.05494623875197,8.540587737372046,-11.798225181200541,-0.001843701792891006,0.6495613639442983,149.87409695458766,252.20121796090373,0.7537564,0.6250042,133
12004,chronos,few_shot,0.1,CAMELS-IND,0.6977630806604527,0.8191855220644826,256.44325044185405,79.46525041792128,4.042557642417269,0.001558605227243253,0.8719448067861301,816.8450686247883,885.972900390625,0.6328463,0.8077817,90
12006,chronos,few_shot,0.1,CAMELS-IND,0.5163127254308888,0.6703705661117549,28.9943886598738,8.104223743081093,-16.823175073351102,0.0049650761816622535,0.7985200380912857,117.67220615037657,163.23298174982628,0.7781641,0.8708273,162
12009,chronos,few_shot,0.1,CAMELS-IND,0.26215370735604615,0.6364923587228012,30.101130578385494,7.944406535379264,0.5744909155623099,,0.9724888012459139,116.02859855149153,172.09333245424406,0.7895202,0.6929612,115
12012,chronos,few_shot,0.1,CAMELS-IND,0.6010397915343386,0.6116205497447835,40.158069701217684,10.863039887782667,15.008842236242065,0.0009245722091001281,0.6225706067815189,140.85929872545546,161.30360045719246,0.4883554,0.68122315,147
12015,chronos,few_shot,0.1,CAMELS-IND,-1.8332826455056166,-0.4207119395839758,16.443711092980354,4.059225600098188,51.14739545006882,,-0.4042137827969976,61.861185323580614,76.19383888737838,0.7723838,1.1694188,130
12016,chronos,few_shot,0.1,CAMELS-IND,-0.4096163870991716,0.25748353446001393,115.79121692350417,25.964495141565063,6.905476475370749,-9.832801750633835e-05,0.760505814781106,387.79177778288357,804.491453118518,1.0296931,1.21041,162
12018,chronos,few_shot,0.1,CAMELS-IND,-0.37759592832325195,0.3643930975985945,112.98946842411644,24.77134989277046,16.054528229692846,0.0067145123485361224,0.4901058100812439,170.82319572848084,205.04528685565163,0.7182963,0.91899705,144
12020,chronos,few_shot,0.1,CAMELS-IND,0.6733899831689665,0.5589938689984061,470.9818726623343,112.496516575048,-20.319885387328824,0.0009600106783373037,0.5748993284452799,1836.586984444311,3670.722691331652,0.9715094,0.63877004,162
