basin_id,model,mode,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
10100000,patchtst,zero_shot,CAMELS-BR,-0.09393511683572697,-0.2895602728363922,16061.47341252428,14433.510412744728,4.278907330497915,-0.014183045373693573,0.2431236692052493,18426.10392839065,18846.803354800693,0.06045951321721077,0.006914934143424034,166
10200000,patchtst,zero_shot,CAMELS-BR,0.018542636604033436,-0.1864092456373021,412.3433472390123,366.74210295183906,-1.6756845680374965,-0.029181689591964023,0.1792492958120323,656.860033533139,692.4942849074696,0.2129225730895996,0.013685864396393299,174
10300000,patchtst,zero_shot,CAMELS-BR,0.007284504472435671,-0.21234545538756966,685.8892218122566,614.5268994684088,-2.2477122421840594,-0.025357447219233425,0.17292641442211265,970.8340725677105,1082.6201541171513,0.12315208464860916,0.011100216768682003,146
10500000,patchtst,zero_shot,CAMELS-BR,-0.00184615687408618,-0.16703478854919274,1522.2853071185673,1357.6592735602842,-2.2623605771934363,-0.02472618221373278,0.2353266735274332,2088.8876522552564,1864.2265185373403,0.10419902205467224,0.011783784255385399,171
10800000,patchtst,zero_shot,CAMELS-BR,0.03970711581236097,-0.12230241823544663,467.73823923092715,413.6920788035673,5.666941631093673,-0.02083855217963016,0.19285080242209818,729.8069256673197,812.4995894793473,0.1424703299999237,0.013483574613928795,170
10900000,patchtst,zero_shot,CAMELS-BR,-0.055531392128084445,-0.23108229209289322,448.60163712930864,401.015128509343,-10.084380250489563,-0.012513697830761637,0.1977622746850083,563.342185257618,461.09641401495224,0.10579442232847214,0.011119203642010689,171
10910000,patchtst,zero_shot,CAMELS-BR,0.12143699275449815,0.030058361097621167,974.8192538890135,855.769811995486,7.3249278976199355,-0.024506146787043707,0.24234446271215693,1801.8534752636876,2132.4943538290872,0.16823461651802063,0.012447947636246681,188
11200000,patchtst,zero_shot,CAMELS-BR,0.06567705285296332,0.018673735828940274,16113.873495306816,14486.192554139254,0.8597340044481951,-0.010303836083590904,0.34579990841161357,22153.649145317195,25038.79456634768,0.06712280958890915,0.007720532361418009,171
11400000,patchtst,zero_shot,CAMELS-BR,0.0599315344557203,-0.08524254303607703,16965.24572840541,15335.20417428524,-1.8507943473400352,-0.011890391930317523,0.21277606547088257,22722.595101857787,23922.32327318335,0.05453423783183098,0.007975464686751366,188
11444900,patchtst,zero_shot,CAMELS-BR,-0.013911050487973586,-0.13042091399929734,2168.4730546155956,1910.5337146261463,-3.547014045345043,-0.00967522199136905,0.2753164597558716,3141.2083737611465,3175.61359220493,0.09018146991729736,0.00747970025986433,184
11450000,patchtst,zero_shot,CAMELS-BR,0.010390791607295391,-0.12765815025672334,2540.457621451865,2174.432481245561,2.949885035862792,-0.010439962328035682,0.24738250181834087,3553.0733963506054,3471.061079822199,0.09995640814304352,0.006031366065144539,176
11500000,patchtst,zero_shot,CAMELS-BR,0.06850755980366252,-0.05983258855063167,20917.69137937723,18482.373358543882,-0.7439967131521925,-0.01044691545398985,0.23752026839983775,27732.469258794154,29333.348437377408,0.05578179657459259,0.007586752530187368,188
12100000,patchtst,zero_shot,CAMELS-BR,0.0660339901568977,-0.046485016310753524,484.27887342824346,440.19981476754856,-7.405074026204103,-0.016292146613375018,0.21216805943336026,726.2232650219083,785.57883047141,0.11998767405748367,0.012804479338228703,132
12150000,patchtst,zero_shot,CAMELS-BR,0.017879837918472474,-0.12635147286519421,567.3688821564925,520.4781495697645,9.28271361956157,-0.032806314616921524,0.2065859463255474,598.0095893618835,649.4743590687217,0.12472207099199295,0.008433153852820396,147
12180000,patchtst,zero_shot,CAMELS-BR,-0.046599135709419315,-0.24491594455309618,206.912765831918,181.97402057950458,7.117310731284451,-0.01665975501970217,0.18417735368890953,171.09955077158418,157.86930411069625,0.06860531866550446,0.007359656505286694,126
12200000,patchtst,zero_shot,CAMELS-BR,-0.058225383460047686,-0.2906266134565152,943.762296778546,868.7534521979254,-1.3212849654482564,-0.02822261921711038,0.21578591478469034,1336.8963678483576,1402.800910247752,0.0989777147769928,0.013472149148583412,148
12210000,patchtst,zero_shot,CAMELS-BR,-0.05384676795031074,-0.4069255188282359,879.8840529478398,782.8230159402751,2.0026290221913987,-0.015252352116855616,0.1406796590279764,1182.6751992705204,1249.389362999275,0.09291651099920273,0.005665602162480354,139
12240000,patchtst,zero_shot,CAMELS-BR,-0.047382154001058385,-0.27457053624657246,1192.048792229243,1085.0138175832053,0.7680319117213901,-0.01738775684418885,0.21163957545780776,1352.652409946573,1415.7673156430199,0.06595023721456528,0.009397338144481182,173
12360000,patchtst,zero_shot,CAMELS-BR,-0.034194148463531304,-0.3659154736305601,296.137669078449,178.5942537626588,-2.2818100529478245,-0.04645423025030096,0.05715236875427432,1084.924281828259,1876.627322409842,0.8229181170463562,0.018506305292248726,166
