basin_id,dataset,fraction,nse_univariate_lstm,nse_multivariate_lstm,nse_persistence
01013500,CAMELS-US,0.1,0.9741924077838222,0.964129894143629,0.9877505657723713
01022500,CAMELS-US,0.1,0.8762744009223776,0.8795329468772461,0.7904878931728474
01030500,CAMELS-US,0.1,0.9311793062355125,0.9254604624580594,0.9671923937254999
01031500,CAMELS-US,0.1,0.7599119225200881,0.8392082304883034,0.6529484261252894
01047000,CAMELS-US,0.1,0.5848501792546875,0.5649430792452121,0.6090480987356333
01052500,CAMELS-US,0.1,0.28722521851584326,0.371732606549916,0.2999959814926719
01054200,CAMELS-US,0.1,-0.04849698369714606,-0.13787104438628583,-0.011656573877954157
01055000,CAMELS-US,0.1,-0.25344626829410366,-0.3369267279461279,-0.11548664853696211
01057000,CAMELS-US,0.1,0.2540455817548458,0.03255779667756975,0.2923412370361125
01073000,CAMELS-US,0.1,0.6889515919332296,-24.81247208416741,0.8279258870005919
01078000,CAMELS-US,0.1,0.7283685694185748,0.6283193854147858,0.730122138059956
01118300,CAMELS-US,0.1,-0.7827130398553073,-174.7135376817909,0.5579264344950254
01121000,CAMELS-US,0.1,-1.887655196077811,-4.391231608948032,-0.9196101159987171
01123000,CAMELS-US,0.1,0.2723090288176322,-1.6938443196225355,0.2507060507120725
01134500,CAMELS-US,0.1,0.7773653726126137,0.7210740971326621,0.7389681187979531
01137500,CAMELS-US,0.1,-0.008210870177902008,-0.3072981915669002,0.0870329536064508
01139000,CAMELS-US,0.1,0.5450917025419855,0.09675939781375731,0.5280106650868326
01139800,CAMELS-US,0.1,0.29794939193259073,-50.679000559826655,0.6848523217153938
01142500,CAMELS-US,0.1,0.4389290807022912,-3.1316427943075924,0.5816190447212382
01144000,CAMELS-US,0.1,0.21785267994970692,0.19322354381587503,0.21626234868272154
01162500,CAMELS-US,0.1,0.7210271332840118,-4.563217268788712,0.6972998447671648
01169000,CAMELS-US,0.1,0.39755002391188754,0.3661620977293528,0.4324528586682064
01170100,CAMELS-US,0.1,0.29371926804929704,-0.295216400212281,0.4025058199205642
01181000,CAMELS-US,0.1,0.15677468256259586,-0.041142286752194446,0.22167151523268036
01187300,CAMELS-US,0.1,-3.082712045187094,-5.157814321293838,-1.7411071380847591
01195100,CAMELS-US,0.1,-0.2743932002460807,-34.94993316681049,0.24343588361777624
01333000,CAMELS-US,0.1,0.30238663286749234,-0.42973718337175293,0.2885275930837974
01350000,CAMELS-US,0.1,0.33964258658123025,0.3270912633613471,0.33492003344260723
01350080,CAMELS-US,0.1,0.44041420455282476,-1.9774894710698843,0.5161617294134198
01350140,CAMELS-US,0.1,0.18827671522337763,-4.934665479411211,0.2221992025049836
01365000,CAMELS-US,0.1,0.1767965922590089,-0.268718973924839,0.2383724089796232
01411300,CAMELS-US,0.1,0.535347015748584,-13.983626727259885,0.6657704318434856
01413500,CAMELS-US,0.1,0.5112883626528002,0.5055283137159675,0.5406499420271239
01414500,CAMELS-US,0.1,0.3470571928332431,-1.1185319082688325,0.4197179546129871
01415000,CAMELS-US,0.1,0.5063786217938608,-1.7642330953992325,0.5420921060129378
01423000,CAMELS-US,0.1,0.5844479847536166,0.610703190356696,0.6192944332132245
01434025,CAMELS-US,0.1,-0.19921979206073437,-70.93528952393834,0.15446108676926495
01435000,CAMELS-US,0.1,-0.052474804970455535,0.02861015387572796,0.12789507758358687
01439500,CAMELS-US,0.1,0.42064858468000976,0.43660261099739706,0.3745977478569974
01440000,CAMELS-US,0.1,0.034377263969763594,0.03133209191904518,0.01861340968280889
01440400,CAMELS-US,0.1,-0.5459661296374758,0.29472886079214233,-0.1282791212240506
01451800,CAMELS-US,0.1,0.4912312405070177,0.46375980496523606,0.5744609142644539
01466500,CAMELS-US,0.1,-164.18521892042597,-17084.69646561407,0.8643189246717449
01484100,CAMELS-US,0.1,-3.6953234138453226,-517.2685586307314,0.1358205790967768
01485500,CAMELS-US,0.1,0.7328461238156232,-1.7216532123564283,0.6450763278535434
01486000,CAMELS-US,0.1,-0.9834135940422957,-159.16446616891236,0.7574087710581048
01487000,CAMELS-US,0.1,0.7066741544803512,-1.5479431806050004,0.7438477376010579
01491000,CAMELS-US,0.1,0.24379754629851913,0.4467595331917441,0.41610058050484056
01510000,CAMELS-US,0.1,0.5162093673991877,0.45762244729930657,0.4837095930139951
01516500,CAMELS-US,0.1,0.4819226808850957,-4.594237917636879,0.5906296375119259
01518862,CAMELS-US,0.1,-0.9158366376246043,-0.2949994851312092,-0.34139219357555306
01532000,CAMELS-US,0.1,-0.9618025630342195,0.08072045041165277,-0.7140667498829585
01539000,CAMELS-US,0.1,0.39074763707636195,0.4055689117114658,0.3794569410776202
01542810,CAMELS-US,0.1,-0.06629652552547238,-80.20975664653493,0.349350142069749
01543000,CAMELS-US,0.1,0.6310747782566537,0.6170001589257339,0.5400642616613869
01543500,CAMELS-US,0.1,0.6618775535034966,0.657332092227088,0.5866344450085933
01544500,CAMELS-US,0.1,0.7119501830465684,0.7030400040776774,0.6288452771727265
01545600,CAMELS-US,0.1,0.8449613077112649,-0.008229783731249274,0.7526184489832899
01547700,CAMELS-US,0.1,0.6010226140982393,-1.1845204059036765,0.6597413840506254
01548500,CAMELS-US,0.1,0.6120173241030267,0.5975653417625504,0.6034338702782401
01549500,CAMELS-US,0.1,0.31668914014806215,-0.18278910634129497,0.3282193134413386
01550000,CAMELS-US,0.1,-0.2598121679043657,0.28990019220652696,-0.5318118102642779
01552000,CAMELS-US,0.1,0.24916250067908374,0.2578803959848084,0.2063992481895922
01552500,CAMELS-US,0.1,0.15022858195332256,-1.066983507510784,0.26420889392229485
01557500,CAMELS-US,0.1,0.5591861085565012,-0.9325970406791129,0.7224516383814947
01567500,CAMELS-US,0.1,-14.124123043910798,-20.811247359783692,-9.708399783863653
01568000,CAMELS-US,0.1,0.012516276663496972,0.4105413086277241,0.014861394460924826
01580000,CAMELS-US,0.1,-1.1982252052367488,-1.285414916362599,-0.5589120021889837
01583500,CAMELS-US,0.1,-2.104391738580692,-2.301860902500254,-2.30212253077827
01586610,CAMELS-US,0.1,-1.5350363834490093,-4.712705584659747,-1.1785672250857138
01591400,CAMELS-US,0.1,-3.7326482178089933,-12.236752759972427,-2.8512250799883696
01594950,CAMELS-US,0.1,-2.4752653572619363,-375.61723832636966,0.5144924276550107
01596500,CAMELS-US,0.1,0.507758403172131,0.20251756473810711,0.4625846871730802
01605500,CAMELS-US,0.1,0.396592871988241,0.3713482469121294,0.5001898411641059
01606500,CAMELS-US,0.1,0.7588821268689337,0.772151264516855,0.6976112939073971
01613050,CAMELS-US,0.1,0.33705715248366686,-26.359097094224143,0.7434180447428074
01620500,CAMELS-US,0.1,0.29723967682857055,-6.819196109636053,0.2579203311398619
01632000,CAMELS-US,0.1,0.5861305368526506,0.6584264815872085,0.5550983851438647
01632900,CAMELS-US,0.1,-0.4219473585960123,-1.5935674326427298,0.06768831963788446
01634500,CAMELS-US,0.1,-2.1759567911619175,-0.5311696584686645,-1.4047852036266053
01638480,CAMELS-US,0.1,-2.910286010680264,-0.27487794711256064,-2.202101696085152
01639500,CAMELS-US,0.1,-0.12607122271693383,0.07098505739894134,0.19909931593198515
01644000,CAMELS-US,0.1,-0.36793012612334675,0.3540051767173107,-0.3681193550392301
01658500,CAMELS-US,0.1,-9.45198965798493,-205.3392967563551,-6.137887516596238
01664000,CAMELS-US,0.1,0.16825486051610972,0.23726456296161325,0.0009302257068006803
01666500,CAMELS-US,0.1,-0.18696152586840253,0.0026499673414674962,-0.08075156807555217
01667500,CAMELS-US,0.1,0.028456541064919794,0.20743051506691612,-0.13111646869720994
01669000,CAMELS-US,0.1,0.18580821255192836,-4.2112970243793795,0.04435224881932931
01669520,CAMELS-US,0.1,0.8340825599950528,0.6915462063744849,0.8655758625200728
02011400,CAMELS-US,0.1,0.4782357709690568,0.5012970071551646,0.510716914416234
02011460,CAMELS-US,0.1,0.3756315603894733,0.17126137489720217,0.5895210498166417
02013000,CAMELS-US,0.1,0.42358923377009183,0.4343008344393844,0.4560097881523355
02014000,CAMELS-US,0.1,0.7076524254340746,0.6122443974816267,0.6742917267828659
02015700,CAMELS-US,0.1,0.13650049670167874,0.21933514266832843,0.16072266368779897
02016000,CAMELS-US,0.1,0.3379590276898361,0.6171009276328938,0.08378518505850918
02017500,CAMELS-US,0.1,0.6179978971668314,0.4206138279777172,0.6720943041986172
02018000,CAMELS-US,0.1,0.3255753704551919,0.7066132639481832,0.2539762933587679
02027000,CAMELS-US,0.1,0.17941502637426043,0.11013509902180707,0.24131632994381136
02027500,CAMELS-US,0.1,0.5320776984975134,-0.1310404215455241,0.54596832033455
02028500,CAMELS-US,0.1,0.17550656441514212,-0.0009750668571564258,0.21161023928719735
02038850,CAMELS-US,0.1,-22.26293784717331,-176.48088263220347,-14.113296915274233
02046000,CAMELS-US,0.1,0.4478073339779661,-1.0983937832565527,0.36060613998050994
02051000,CAMELS-US,0.1,-1.503651900678352,-2.4973313768788823,-0.8224895704727233
02051500,CAMELS-US,0.1,0.19117506702592468,0.26695177444396045,0.05124003468530913
02053200,CAMELS-US,0.1,0.896142558473181,0.8172362601162995,0.888218697184792
02053800,CAMELS-US,0.1,-1.6161570429061425,-0.4690172423067911,-1.1382873187937088
02055100,CAMELS-US,0.1,-7.161577643457354,-41.723705913714014,-4.589481332617873
02056900,CAMELS-US,0.1,-1.3650928852490436,-0.31021434316362884,-0.5187095035030937
02059500,CAMELS-US,0.1,-2.8070878687173604,-0.3481133693539544,-1.9191384093657011
02064000,CAMELS-US,0.1,-0.30513448266827403,-0.13201841036154915,-0.10227657571019755
02065500,CAMELS-US,0.1,-0.3545657666037092,-0.40852544313333516,-0.2151628139556765
02069700,CAMELS-US,0.1,0.34850801153022526,-0.4479473556901865,0.564773133744662
02070000,CAMELS-US,0.1,-0.7865182668947903,-0.28250839975547315,-0.06472400312387183
02074500,CAMELS-US,0.1,-0.6595977480100557,-1.0032847190210994,-0.5694974854629418
02077200,CAMELS-US,0.1,0.20851722913147652,-0.113708902263439,0.20009714393885436
02081500,CAMELS-US,0.1,-0.5263752646453033,-0.17210572015506753,-0.1268966984343909
02082950,CAMELS-US,0.1,-0.7933071664681057,-0.8772341352920874,-1.4363105215888314
02092500,CAMELS-US,0.1,0.7979536454207392,0.44898669536955993,0.7460375290006186
02096846,CAMELS-US,0.1,-0.04632794503588755,-23.645874442511598,0.16225454596307287
02102908,CAMELS-US,0.1,-1.8209120996923138,-144.6063454336113,-0.059219826059100145
02108000,CAMELS-US,0.1,0.8909353407318726,0.6954159941680715,0.857757501646027
02111180,CAMELS-US,0.1,0.3718411408310084,0.3186842640546861,0.613410915046595
02111500,CAMELS-US,0.1,-0.11847568616045945,-0.579842484253321,-0.15338789348540893
02112120,CAMELS-US,0.1,0.5291505759991461,0.6353352656484477,0.5982755432664104
02112360,CAMELS-US,0.1,0.1748792735737409,-0.5463107647290506,0.1910030479464888
02118500,CAMELS-US,0.1,-0.284820563535253,0.02303428949950259,0.07534621223031168
02125000,CAMELS-US,0.1,-0.32028749360365283,-0.16352575272442582,-0.13138530632653223
02128000,CAMELS-US,0.1,-0.8786050842748319,-0.4622904089170552,-1.0114755999953684
02137727,CAMELS-US,0.1,0.5982193845452775,0.6075161839633314,0.8244588415384273
02140991,CAMELS-US,0.1,0.13261724960029475,0.36132278743377355,0.3513093869471863
02143000,CAMELS-US,0.1,-0.04489634040226842,0.0022568999653999056,-0.04992416961382129
02143040,CAMELS-US,0.1,0.4095430377776649,-1.8618968198379777,0.637134668322209
02149000,CAMELS-US,0.1,0.04641826479336686,0.023831362869664252,0.16453571931752342
02152100,CAMELS-US,0.1,-0.21100532311958853,-0.9502189927577271,0.029647184619440048
02177000,CAMELS-US,0.1,0.5734096209341322,0.58260951867562,0.6224641568929996
02178400,CAMELS-US,0.1,0.4786853950961262,-0.16518408168525456,0.6112616678220811
02193340,CAMELS-US,0.1,0.05577310383242551,-1.1288562384459233,0.10444144975427982
02196000,CAMELS-US,0.1,0.29519299293303114,0.03715569561442822,0.19057218761172112
02198100,CAMELS-US,0.1,0.08796609413405032,-0.4508961539035179,0.10123622031496782
02202600,CAMELS-US,0.1,0.9547938144721949,0.8076287757901685,0.9630197289449802
02212600,CAMELS-US,0.1,-0.704303719138839,-2.5030682838433913,-0.008262567782983066
02215100,CAMELS-US,0.1,0.8914783055727856,0.8030050403129393,0.8341260911034094
02216180,CAMELS-US,0.1,0.8093422844415757,-1.1741709367916062,0.8145239498466762
02221525,CAMELS-US,0.1,0.2977819709923365,0.12283568602818418,0.2288333544717267
02231000,CAMELS-US,0.1,0.9674448169842622,0.9008262655100481,0.9276535399330494
02231342,CAMELS-US,0.1,0.8914679395299749,-0.04147170346645357,0.8711002527508995
02235200,CAMELS-US,0.1,0.9015089582703025,-6.942618126566184,0.9790871998823635
02245500,CAMELS-US,0.1,0.9517879538080651,0.7274223515541148,0.9312274033616191
02246000,CAMELS-US,0.1,0.7353570019487667,0.7134130661734694,-0.5178751256373895
02296500,CAMELS-US,0.1,0.9806944165574222,0.884269873341573,0.9826025984644375
02297155,CAMELS-US,0.1,0.8791366164037688,-3.712913954395609,0.8889784624202794
02297310,CAMELS-US,0.1,0.9576014614003289,0.6782428739661706,0.9470704003105731
02298123,CAMELS-US,0.1,0.9777557880845253,0.9016420823664024,0.972875602954446
02298608,CAMELS-US,0.1,0.8930296729765853,0.7006585416190525,0.8392879620702639
02299950,CAMELS-US,0.1,0.5148222920552241,0.4659238383952289,0.47538741795599004
02300700,CAMELS-US,0.1,0.512481175008767,-2.156602881335995,0.4403647792008899
02310947,CAMELS-US,0.1,0.945306671051954,0.557935407124057,0.9451192006647441
02312200,CAMELS-US,0.1,0.9562008282552827,-2.1787807951807787,0.9868992132552096
02314500,CAMELS-US,0.1,0.9879626472765576,0.9585587369328205,0.9944569833765213
02315500,CAMELS-US,0.1,0.9332449655433472,0.8765202778381073,0.9953239081044343
02324400,CAMELS-US,0.1,0.9128285149601385,-0.008672675875778246,0.9195820040858087
02327100,CAMELS-US,0.1,0.96767926749526,0.8995655059425366,0.885453332056076
02342933,CAMELS-US,0.1,0.1529361779667282,0.4095635859775738,0.20018164054471588
02349900,CAMELS-US,0.1,0.29945163229379457,-1.3994596170411797,0.3565907303345318
02350900,CAMELS-US,0.1,0.9709563070788185,0.8799260806591799,0.9321222650535499
02361000,CAMELS-US,0.1,0.833711568450473,0.7745000260059088,0.7344917851573756
02363000,CAMELS-US,0.1,0.8523460739394604,0.783127372307111,0.7540893417710166
02369800,CAMELS-US,0.1,0.02095507132049801,0.12702503308388646,0.20423522486045842
02371500,CAMELS-US,0.1,0.8963472789253835,0.7870895542730993,0.8718605920362857
02372250,CAMELS-US,0.1,0.9217558311685705,0.8072676020238683,0.8711998236376941
02374500,CAMELS-US,0.1,0.744130824638308,0.6921099145486249,0.6138805765163855
02381600,CAMELS-US,0.1,-0.8795725824819947,-9.09400199831071,-0.45066640434128113
02384540,CAMELS-US,0.1,-0.08699141852980508,-32.39629915632053,0.23697028054956681
02395120,CAMELS-US,0.1,0.18073722282195503,-3.331456084368533,0.581085624474672
02408540,CAMELS-US,0.1,0.2637756479504285,0.3392662674615281,0.23340792550219058
02415000,CAMELS-US,0.1,0.2934687097140841,0.34598161222157897,0.31999086961034684
02422500,CAMELS-US,0.1,-0.0864037000075637,0.013057489942205125,-0.18847609060195558
02427250,CAMELS-US,0.1,0.223831959916452,0.3651444439660606,-0.15527516315778112
02430085,CAMELS-US,0.1,-2.500840447660227,-26.75405393918862,-1.1261950768241196
02430615,CAMELS-US,0.1,-0.21977456343708335,-55.69583651713308,0.08213382962162019
02450250,CAMELS-US,0.1,-1.6927569160394946,-0.03072586436756941,-1.365495783820863
02464000,CAMELS-US,0.1,0.4476064044579955,0.6296072182344461,0.42883451058485933
02464146,CAMELS-US,0.1,-0.08063403686603365,-24.516251336549857,0.3135733796427356
02464360,CAMELS-US,0.1,-0.07128803548693319,-0.41308925681252284,0.056758338847722856
02465493,CAMELS-US,0.1,0.3365476893866859,-3.872563737706761,0.2988033235241062
02469800,CAMELS-US,0.1,0.08082348183565136,0.4714921634828756,0.1095755246090141
