basin_id,dataset,fraction,nse_univariate_lstm,nse_multivariate_lstm,nse_persistence
01013500,CAMELS-US,0.25,0.9912644273116527,0.9676762450148394,0.9898952580242472
01022500,CAMELS-US,0.25,0.7446105893628674,0.8096069694683976,0.724420148119646
01030500,CAMELS-US,0.25,0.9522995913997659,0.9361579621135526,0.9748655975619863
01031500,CAMELS-US,0.25,0.5731491456403865,0.6836390420955856,0.5586575457690524
01047000,CAMELS-US,0.25,0.5500864349454104,0.5720774656453232,0.53305713453636
01052500,CAMELS-US,0.25,0.6925073858019648,0.6174472648486962,0.6096206348585981
01054200,CAMELS-US,0.25,-0.7670685889860509,-0.4548075153928699,-1.9683603818383104
01055000,CAMELS-US,0.25,0.34112043481673593,0.31941280137465344,0.34362813133885606
01057000,CAMELS-US,0.25,0.6622603355106009,0.5879538373920823,0.6745670263200099
01073000,CAMELS-US,0.25,-1.5188218322037161,-9.61794011892631,0.8100841943299146
01078000,CAMELS-US,0.25,0.8120102744709883,0.6709086237926507,0.7481417794878653
01118300,CAMELS-US,0.25,-16.474190009236835,-72.65136127395077,0.29596099132849574
01121000,CAMELS-US,0.25,-0.13989688405824996,-1.2608198207419496,0.1492129389503961
01123000,CAMELS-US,0.25,-0.04970424883892255,-1.1884345255612194,0.12310146073975492
01134500,CAMELS-US,0.25,0.4569724604023606,0.3466318020102964,0.38502833245477863
01137500,CAMELS-US,0.25,0.34790024399059594,0.18496159924603417,0.28175448375282475
01139000,CAMELS-US,0.25,0.8051031772528743,0.6528666244663796,0.7752012695879026
01139800,CAMELS-US,0.25,-4.603108561989778,-49.15209249703704,0.7633914994169778
01142500,CAMELS-US,0.25,0.3890805945231429,-0.28794573487697295,0.6550911034439513
01144000,CAMELS-US,0.25,0.8431420839493262,0.8474072082877256,0.7605493820398582
01162500,CAMELS-US,0.25,-0.10016642135698084,-5.245648906690132,0.7541970733419002
01169000,CAMELS-US,0.25,-2.0786065716611994,-0.9732757963991823,-6.655742094556372
01170100,CAMELS-US,0.25,-4.902884496752013,-3.180177448983179,-4.0536675866131935
01181000,CAMELS-US,0.25,-0.005523005837835937,-0.029296492896370596,-0.005922946358849268
01187300,CAMELS-US,0.25,-0.5450065587475132,-1.3566499109519943,-0.23139943457208245
01195100,CAMELS-US,0.25,-2.438718764023073,-9.815047137711549,0.28191229977957266
01333000,CAMELS-US,0.25,0.44533416300299866,-3.8757235593276187,0.6516073684943302
01350000,CAMELS-US,0.25,0.3115183817817978,0.3992427138332335,-0.8094352421721049
01350080,CAMELS-US,0.25,-0.31172544282930015,-4.15138408923405,0.2847820677490728
01350140,CAMELS-US,0.25,-2.1413733938882307,-14.903421592899562,-0.10164948902898052
01365000,CAMELS-US,0.25,-0.6694975869962236,-0.9231050113424277,-0.24086162878004092
01411300,CAMELS-US,0.25,-0.38275400808766236,-5.3417808004387615,0.9283409299438347
01413500,CAMELS-US,0.25,0.5017355240984033,0.47905071666182175,0.6023869277471563
01414500,CAMELS-US,0.25,-0.25405492291478105,-3.56068989366603,0.24644549621383283
01415000,CAMELS-US,0.25,-0.19523792343150403,-3.6634230639246805,0.424038799204158
01423000,CAMELS-US,0.25,0.755099397859072,0.708934557633376,0.5713810927928737
01434025,CAMELS-US,0.25,-25.937207412201072,-257.45109737399116,-1.0453061973984186
01435000,CAMELS-US,0.25,-1.028269065332951,-0.5716631764147775,-0.7141217604004597
01439500,CAMELS-US,0.25,0.7876533289069566,0.6427875996971357,0.7489445682757733
01440000,CAMELS-US,0.25,0.6332652405203287,0.5699133182099365,0.6310067971533596
01440400,CAMELS-US,0.25,0.6471453177884828,0.31718995777420234,0.7000055584392294
01451800,CAMELS-US,0.25,-1.02904769184499,-0.19331090139789153,-0.40137219729329754
01466500,CAMELS-US,0.25,-2561.72420987976,-12081.405203341628,0.8264650110062369
01484100,CAMELS-US,0.25,-63.69698103363356,-231.18448741092152,0.018358216333759225
01485500,CAMELS-US,0.25,0.43322284943503975,-1.041133826831989,0.6839628632426513
01486000,CAMELS-US,0.25,-14.578396645749967,-49.78206307241315,0.054933213847672246
01487000,CAMELS-US,0.25,0.6982265875995711,0.19352438256393134,0.9224795214710091
01491000,CAMELS-US,0.25,0.32438335288426523,0.22064864102215387,0.21830446723496455
01510000,CAMELS-US,0.25,0.25832232919038656,0.5050307748775534,0.12519198769863293
01516500,CAMELS-US,0.25,-6.49183562030177,-26.807953217690734,0.1359044223071164
01518862,CAMELS-US,0.25,0.1816276649369145,-0.11824636022255808,0.2608965201763864
01532000,CAMELS-US,0.25,0.1914165052346316,0.13219179823771643,0.1782360848291995
01539000,CAMELS-US,0.25,0.7464787565398531,0.680752293868078,0.7480616216979104
01542810,CAMELS-US,0.25,-14.368225194124012,-79.31082154178024,0.49149714960999424
01543000,CAMELS-US,0.25,0.7456543157147171,0.6007016669016294,0.6525481574568938
01543500,CAMELS-US,0.25,0.8385094259824593,0.7907969239102992,0.7302012460449085
01544500,CAMELS-US,0.25,0.8425957181892634,0.704348021889369,0.8476284437210978
01545600,CAMELS-US,0.25,0.5786466097621109,-0.35836528146948954,0.8302482919031404
01547700,CAMELS-US,0.25,0.17545991879644274,-1.5252907179488764,0.8444348315486795
01548500,CAMELS-US,0.25,0.6898699287688117,0.7030302732408741,0.7021872027496618
01549500,CAMELS-US,0.25,0.5889765125993147,0.1748440628423482,0.6533692293463813
01550000,CAMELS-US,0.25,0.4616359031059528,0.5363423653559302,0.4419181714926306
01552000,CAMELS-US,0.25,0.25046275187637346,0.23579602146583245,0.19800944474526716
01552500,CAMELS-US,0.25,-1.2927678079525395,-4.825313203673942,-0.04083171460058854
01557500,CAMELS-US,0.25,0.1965640460188398,-1.6349374746185088,0.7633520986764961
01567500,CAMELS-US,0.25,-5.190411733629663,-16.496400848988046,0.3313114946625716
01568000,CAMELS-US,0.25,-0.6601319837065165,-0.07152190604388786,-0.6404522308918104
01580000,CAMELS-US,0.25,0.47797912700513945,0.22710047711643666,0.5327762838161754
