basin_id,model,mode,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
01013500,timesfm,zero_shot,CAMELS-US,0.9868711769692583,0.9665865356035442,175.2613049180417,106.97487758091518,-1.841953291934676,0.0024345365363598465,0.9671237215909905,430.4180440145621,424.74974112772225,0.29892215,0.32044554,175
01022500,timesfm,zero_shot,CAMELS-US,0.8110981717590882,0.8209045938496211,220.76159957122923,108.69978480747768,-10.152709437030579,-0.003202802253771061,0.8464752481688818,705.6612361794089,403.2780072858903,0.7173283,0.66973376,175
01030500,timesfm,zero_shot,CAMELS-US,0.9612553652765649,0.9336907551125773,706.8758625180616,397.4984814453125,-3.8237823739889634,0.0002704259924234016,0.936184103045694,2016.8665920270794,3236.0010400624246,0.620439,0.66367334,175
01031500,timesfm,zero_shot,CAMELS-US,0.5824991514253319,0.5854483745205743,479.2526732070621,193.99521170479912,-19.9634608716593,-0.002338172821959982,0.6452890583541747,1752.1501897019273,1790.0845926271943,0.79565793,0.67903924,175
01047000,timesfm,zero_shot,CAMELS-US,0.45837841571415283,0.4655557446762566,885.3732799960675,305.7780134322795,-22.811697775239924,-0.0041782407735772124,0.5550202479237654,3543.0159880937094,4994.976302918972,0.89312446,0.70131767,188
01052500,timesfm,zero_shot,CAMELS-US,0.5492836794037135,0.5063884742758766,366.9955061808565,112.94062841699478,-18.126865500645923,2.5951663335497394e-05,0.563753554838447,1515.756780322259,2984.2807017256805,0.7892384,0.6814747,188
01054200,timesfm,zero_shot,CAMELS-US,0.3264301546836653,0.2634695124731222,272.1486532434198,84.49891772168748,-27.859955823340382,-0.0010175460643018358,0.3567128389716483,1139.241695252928,2015.4505614956825,0.9771737,0.6203427,188
01055000,timesfm,zero_shot,CAMELS-US,0.33454300603646003,0.2950917575705151,324.7651676387785,100.79434143228734,-25.82403578127045,-0.0008531693474720208,0.4037283196475313,1358.2247503733975,2389.24225608216,0.95330197,0.66005945,188
01057000,timesfm,zero_shot,CAMELS-US,0.4799370462723923,0.46981582502061514,133.89710096724463,48.45698969922167,-18.876169072194696,0.000537670294098392,0.545334457491349,556.1903643646476,781.022637423662,0.8142945,0.6590067,188
01073000,timesfm,zero_shot,CAMELS-US,0.7493826820019347,0.7356027070897404,10.079154217219799,4.456754054535519,-13.873285933015948,-0.0018282737567591294,0.7656727894619016,36.6594750699969,50.0220517868181,0.7708097,0.6749443,176
01078000,timesfm,zero_shot,CAMELS-US,0.7054768499108097,0.7459578212293863,88.77167976134952,42.52128959887594,-11.451626549117185,-0.003144656040282086,0.7974976835038932,286.1682406285682,412.0810747667339,0.76845735,0.66861814,181
01118300,timesfm,zero_shot,CAMELS-US,0.6640972406647729,0.7876644837206441,4.082893502953938,1.7510073920542544,-5.6630349742258534,-0.0005982784495624366,0.8848290758863084,14.59526651743928,20.27328523597463,0.5136495,0.5052369,110
01121000,timesfm,zero_shot,CAMELS-US,0.10690249666123508,0.18273922005773635,80.2825024578707,17.534944930943574,-12.953908141341666,-0.004784189147819341,0.4755515659418219,339.5209854934444,586.1605308127157,0.5717898,0.50075954,110
01123000,timesfm,zero_shot,CAMELS-US,0.22094785511950787,0.25467189444367055,70.93683561104442,17.0129372705289,-18.134559857225973,-0.0031496185991395503,0.4459615900206909,291.64231987273547,521.2703927163916,0.673719,0.47400558,123
01134500,timesfm,zero_shot,CAMELS-US,0.6233315464965599,0.5070734088366042,136.58290641780516,48.80791227634136,-21.735781157820302,-0.003023254583752938,0.5308299334607205,551.8715963393525,998.7186461137802,0.7894784,0.63252836,182
