basin_id,dataset,fraction,nse_univariate_lstm,nse_multivariate_lstm,nse_persistence
136203A,CAMELS-AUS,0.25,0.020530704652811815,-0.033365903457184265,0.26608651105686365
136208A,CAMELS-AUS,0.25,-0.0018388652525218596,0.5181146399188963,-0.004433361552858006
136304A,CAMELS-AUS,0.25,-0.2883550723969659,-0.19736148534611653,-0.34118780341557464
137101A,CAMELS-AUS,0.25,-0.37353109852713384,0.6478280727681889,0.02510254139602508
137201A,CAMELS-AUS,0.25,-0.0375293605527407,-29.5711564000049,0.2675609403334467
138004B,CAMELS-AUS,0.25,0.812338046677175,0.7392794533448317,-0.4873212302334946
138009A,CAMELS-AUS,0.25,0.012647363385943189,0.3910588647448444,0.08338140647428871
138010A,CAMELS-AUS,0.25,0.6059025113394204,0.7267821158385626,0.9737168140007197
138110A,CAMELS-AUS,0.25,0.1825796806620974,0.582597060412613,0.16724311825854454
138113A,CAMELS-AUS,0.25,0.2163671381148139,0.26776810504490955,0.6928369163159462
138903A,CAMELS-AUS,0.25,0.6121139367706638,0.7828390897511803,0.7785583526747761
140002A,CAMELS-AUS,0.25,-1.9887591479865057,0.3125005789648211,-1.0943240516029835
141008A,CAMELS-AUS,0.25,0.2651233708135833,-1.9427735169758442,0.5896874292485432
143007A,CAMELS-AUS,0.25,0.2591639335271767,0.8637763295839452,0.5991478535351681
143009A,CAMELS-AUS,0.25,-0.005694151502404932,0.5641455332989236,-0.0048557497990566745
143107A,CAMELS-AUS,0.25,-0.0013126550882220922,0.931914678359586,-0.00660606216119497
143110A,CAMELS-AUS,0.25,0.5009209778809979,0.9605187584538516,0.5355775132486793
143209B,CAMELS-AUS,0.25,0.9772988539656561,-0.034619188268025125,0.5723787450063609
143303A,CAMELS-AUS,0.25,0.17416713039375165,0.7116159492348535,0.2834828239806343
145010A,CAMELS-AUS,0.25,-0.24667820202063306,-0.5289209300381548,-0.015180295357643425
145011A,CAMELS-AUS,0.25,-1.882090639847382,-0.1365032779459543,-0.23152908176386422
145018A,CAMELS-AUS,0.25,-0.5926918892367208,-0.6924263034425029,-0.05474241369101884
145101D,CAMELS-AUS,0.25,0.3007042707848394,-0.4781584963307175,0.16673249296579495
145102B,CAMELS-AUS,0.25,0.3608703833726338,0.7291413248035686,0.45821733440171386
145107A,CAMELS-AUS,0.25,-0.5868300027100666,-0.19216973121303327,-0.3323561206926664
146010A,CAMELS-AUS,0.25,-2.8227543960928436,-0.13828390920792222,-0.9488924644476564
146012A,CAMELS-AUS,0.25,-2.6085887671319608,-1.6574942525319414,-3.9314345097274943
146014A,CAMELS-AUS,0.25,0.34515385234878804,0.3177756027653075,-1.5570870769503071
146095A,CAMELS-AUS,0.25,-3.6509056314615664,-1.3912272190852573,-4.425546726513053
201001,CAMELS-AUS,0.25,-1.5711415321967976,-0.6743022993703536,-2.838346561113159
203005,CAMELS-AUS,0.25,-3.3491609343496496,-1.8570986234592444,-0.48278954513502925
203010,CAMELS-AUS,0.25,-1.61687204204082,-0.9017090652637665,-3.361220394601565
203030,CAMELS-AUS,0.25,0.7414286592817174,0.2267510899072115,0.48754854030585304
204002,CAMELS-AUS,0.25,0.15942135237284139,0.6705385584964688,0.5012622426335669
204007,CAMELS-AUS,0.25,0.5822533928190841,0.8638712647691588,0.8138595000962232
204014,CAMELS-AUS,0.25,-1.2966627526127645,0.14799899430580965,0.2980580652660011
204017,CAMELS-AUS,0.25,-2.0214948641598864,-3.0379877278777023,0.2148686865494922
204025,CAMELS-AUS,0.25,-1.221900187906976,-0.546058714209273,-0.08095520074573015
204030,CAMELS-AUS,0.25,-1.0252082403726384,-0.3607694466564999,0.154853542796484
204034,CAMELS-AUS,0.25,-0.6486519159036856,0.7474363155661545,0.4296234857855571
204036,CAMELS-AUS,0.25,-1.4468432284745512,0.815912688863659,0.43767708143624307
204037,CAMELS-AUS,0.25,-8.22490376898807,-11.446148112206156,-0.750803387531114
204039,CAMELS-AUS,0.25,-0.7770277865035671,0.3089296920811109,0.45701799255120534
204041,CAMELS-AUS,0.25,0.9097203845552175,-0.5374674026666519,0.7845115416223231
204046,CAMELS-AUS,0.25,-0.31331908096666417,0.8239110741194429,0.8911954454422011
204051,CAMELS-AUS,0.25,-0.4892826753321644,0.7767819663531261,0.05142579570886874
204056,CAMELS-AUS,0.25,0.142534839865045,0.8343081829488104,0.6549568041778178
204906,CAMELS-AUS,0.25,0.36835776208283977,0.24313725147376586,0.2554423573121808
206009,CAMELS-AUS,0.25,0.21614352377791646,-0.24564317336269426,0.4179035557936033
206014,CAMELS-AUS,0.25,-9.961695900574899,-1.0711290902457682,-0.6585721695248046
206018,CAMELS-AUS,0.25,-0.7115229650121055,0.11717295362988689,-0.2934803624879039
206025,CAMELS-AUS,0.25,-2.6697600718952517,-0.15767048648405924,-0.05673254136458783
207004,CAMELS-AUS,0.25,0.5286008957700117,0.7370336618541482,0.2791917305699547
207013,CAMELS-AUS,0.25,0.5853341834448895,0.6845817105345388,0.35167207009594537
207014,CAMELS-AUS,0.25,0.759467736831191,0.7529959587112433,0.6941045711789661
207015,CAMELS-AUS,0.25,0.4394939490645525,0.5010914638337507,0.2463396723198108
208003,CAMELS-AUS,0.25,0.43475027237484987,0.780410976719361,0.28123993188821483
208004,CAMELS-AUS,0.25,0.45172339230828096,0.6464776787657738,0.5514424563161431
208005,CAMELS-AUS,0.25,0.25928909933498623,0.24411860101744032,0.3112204742872551
208007,CAMELS-AUS,0.25,0.1348641606251746,0.07466453962760733,0.16968702572315097
208009,CAMELS-AUS,0.25,-0.5811239672970847,0.36928055672880555,0.6344994868611016
208011,CAMELS-AUS,0.25,0.8968813151843714,-0.39282289657881453,0.9162986905073129
208015,CAMELS-AUS,0.25,0.2781951193509141,0.41551006086586606,0.19618975531066396
208024,CAMELS-AUS,0.25,0.1629496183983683,0.6236380820348333,0.7488720554380273
208026,CAMELS-AUS,0.25,0.36814774048432297,-0.699086901360999,0.3699436145043442
209002,CAMELS-AUS,0.25,0.7213955515665655,0.8604033090887251,0.5503130286592053
209003,CAMELS-AUS,0.25,0.7418273381286555,0.9317670114001165,0.418474214692226
210006,CAMELS-AUS,0.25,-6.092981123826647,-4.617754060136208,-7.269399436892789
210011,CAMELS-AUS,0.25,0.41072959069361326,0.35820750300679194,0.24049858460579498
210014,CAMELS-AUS,0.25,0.37293637658508083,0.23715042548307252,0.33249153359745875
210016,CAMELS-AUS,0.25,-0.13640928385380824,-24.623630423907986,-0.02268135275293126
210017,CAMELS-AUS,0.25,0.5236773907263896,0.459083897961458,0.6075135414216091
210022,CAMELS-AUS,0.25,0.3790830775390809,0.45220674341192557,0.3177707786601599
210031,CAMELS-AUS,0.25,-0.13285366668397214,-24.998931756085426,-0.048616362141660874
210040,CAMELS-AUS,0.25,0.7250342520629358,-0.6138070865224026,0.8580015081910141
210052,CAMELS-AUS,0.25,0.06997863428427997,0.3993949764606054,0.06297276244162209
211008,CAMELS-AUS,0.25,-0.020344147344169228,0.6750798540764804,0.11941260277559973
211009,CAMELS-AUS,0.25,0.31100364670622027,-0.7794017010207106,0.2827189236182779
211013,CAMELS-AUS,0.25,0.26631183837171957,-1.6665469232712202,0.3031390247668442
211014,CAMELS-AUS,0.25,0.5104145639677125,0.1384482902171431,0.8765031880735564
212040,CAMELS-AUS,0.25,-52.75390061070193,-1.3731748394585317,-5.885807208286199
212209,CAMELS-AUS,0.25,0.43005995170255007,0.5437185022306548,0.9304974186372594
212260,CAMELS-AUS,0.25,0.44500595643616314,0.22496292063766576,0.4031056886463429
215002,CAMELS-AUS,0.25,-0.8105064511454485,0.5880400427404886,-0.5650475954074692
215004,CAMELS-AUS,0.25,0.267314580738678,0.5364314665467924,0.35294879251692235
215207,CAMELS-AUS,0.25,-2.2139602066407407,-4.001412207530397,0.15687627908580692
216002,CAMELS-AUS,0.25,0.5427284208414513,0.7211435868425244,0.6521435573098949
216004,CAMELS-AUS,0.25,-4.30728323427718,-4.475519463888833,0.05400349272223548
216009,CAMELS-AUS,0.25,0.7232115441137705,-0.11367280111097022,0.8312235300553532
218001,CAMELS-AUS,0.25,-5.197705412582782,-8.983183924048417,0.32422312264719333
218005,CAMELS-AUS,0.25,0.45772235714002796,0.7795181190894773,0.5231056411774465
218007,CAMELS-AUS,0.25,-2.9666914666640065,-4.435920513076353,0.7059944980252069
218008,CAMELS-AUS,0.25,0.3921952805797042,-3.602092380000858,0.3554685483012815
219001,CAMELS-AUS,0.25,-3.412376597581999,-7.1268548852652245,-0.11959837843718568
219003,CAMELS-AUS,0.25,-4.935399773822047,-6.0288550341814675,0.4090478606973127
219006,CAMELS-AUS,0.25,-11.989866970580433,-12.730961269186336,-0.5753756182287082
219017,CAMELS-AUS,0.25,-0.5733601235630359,-2.3713502911010385,-0.2716389320672674
219022,CAMELS-AUS,0.25,-1.9899009522279703,-1.1298629030784473,0.7934949860496401
220003,CAMELS-AUS,0.25,-8.967331776070694,-4.796751403397067,-1.122401277227144
221002,CAMELS-AUS,0.25,-4.7751946884280505,0.6468762188525962,-3.841875463240844
221201,CAMELS-AUS,0.25,0.10856053657912079,-5.511554345816343,0.6603490592427173
221207,CAMELS-AUS,0.25,0.2998252933984119,0.5999919363137338,0.7251417486075395
221208,CAMELS-AUS,0.25,0.2542038397665285,-8.507679955417304,0.5405179862791241
221209,CAMELS-AUS,0.25,0.28676871555176175,-5.773544578352897,0.7607511483703434
221210,CAMELS-AUS,0.25,0.3244423197493945,-0.6174597017564118,0.5510106204216481
221211,CAMELS-AUS,0.25,0.19088888405840132,-3.6888500681260874,0.66254196171328
221212,CAMELS-AUS,0.25,0.34125660935418933,-0.17555218889963564,0.707226412954399
222004,CAMELS-AUS,0.25,0.6738861883181524,-8.341577101716675,0.8212461387096045
222016,CAMELS-AUS,0.25,0.15789084714250956,0.5691173224629283,0.42021309111169436
222202,CAMELS-AUS,0.25,0.15719199338735979,-0.08831004244577123,0.20198167329468053
222206,CAMELS-AUS,0.25,0.659842671803548,0.5826383723480828,0.7801824057309115
222210,CAMELS-AUS,0.25,-1.9729696989513625,-5.23880691072596,0.7658132702301178
222213,CAMELS-AUS,0.25,0.7772524652240898,0.4663607000403155,0.8762636628503461
222217,CAMELS-AUS,0.25,0.19764967271815292,-1.3178567438510056,0.40290923478238594
223202,CAMELS-AUS,0.25,0.06701854604361901,-3.188245955943697,0.5556627612759089
223204,CAMELS-AUS,0.25,-0.0046645893376784375,-0.18006165107761007,-0.01063070913354025
223205,CAMELS-AUS,0.25,-0.02612466339278008,-0.37356152022766564,0.029259720878875406
224201,CAMELS-AUS,0.25,0.5618722036485508,-0.3746601920869199,0.7334296451880911
224203,CAMELS-AUS,0.25,0.5715856761668501,0.3307948352049186,0.7211613019270315
224206,CAMELS-AUS,0.25,0.2750083114050864,0.056518818189008835,0.6187839675805171
224213,CAMELS-AUS,0.25,0.26127229132146,0.37385828380308506,0.75299940088193
224214,CAMELS-AUS,0.25,0.24956998790218465,-96.19181870546039,0.4328536004791591
225020A,CAMELS-AUS,0.25,-3.7307025692775095,-5.612835132276044,-0.3859328438330851
225110A,CAMELS-AUS,0.25,0.46316859897834217,0.709948904462105,0.9351421663961432
225201,CAMELS-AUS,0.25,-0.4418683481659189,-7.981139317229669,0.8106123964926413
225209,CAMELS-AUS,0.25,0.45353490747422,0.5469378948488791,0.7255645240386713
225213,CAMELS-AUS,0.25,-5.9248589211183305,0.6056985979732648,-21.58156427767565
225218,CAMELS-AUS,0.25,-3.312313332894572,-1.4038962074082049,-0.463851882420784
225219,CAMELS-AUS,0.25,0.10157661711872545,0.7405585647569206,0.5133092917271682
225221,CAMELS-AUS,0.25,0.5325543711781783,0.5196316408745181,0.735586611658791
225223,CAMELS-AUS,0.25,0.003911942336949248,-0.01804513433212729,0.005420072892929562
225224,CAMELS-AUS,0.25,0.017598284363698702,-0.022103158788933763,0.03252155317810457
226023,CAMELS-AUS,0.25,-2.679279590438517,-0.1678191007657872,0.07068268654011323
226204,CAMELS-AUS,0.25,-0.5214625621589166,-3.5444150696977657,0.5066466019367252
226205,CAMELS-AUS,0.25,0.6345325558477852,-11.685297724273118,0.7736016258382328
226209,CAMELS-AUS,0.25,0.0646058537828279,0.07643202503637281,0.4509573744556332
226218,CAMELS-AUS,0.25,0.4660506644705059,-0.9264511313464496,0.92760929743253
226220,CAMELS-AUS,0.25,0.5479187342944768,-8.07203600414885,0.8197845438984676
226222,CAMELS-AUS,0.25,-0.8267190303986256,-0.6796547493920304,0.24053789220734767
226226,CAMELS-AUS,0.25,0.2576929624710327,-0.10643586465817334,0.6744526207862085
226402,CAMELS-AUS,0.25,0.19507282917595392,0.3025187817163524,0.5530187032330787
226407,CAMELS-AUS,0.25,0.3969632791276332,0.3260759472212481,0.5928799557382447
226410,CAMELS-AUS,0.25,0.1629972361632409,0.1908919446428594,0.3023753957318702
227200,CAMELS-AUS,0.25,-2.4412743443883977,0.4733072380082376,-2.393960313577824
227202,CAMELS-AUS,0.25,0.18173801884640828,-0.47130972265733684,0.6321149072020917
227205,CAMELS-AUS,0.25,0.25884483766267075,-0.028327454260036244,0.6461729158797611
227210,CAMELS-AUS,0.25,0.44392775890901925,0.09217061758244394,0.5519036937848276
227211,CAMELS-AUS,0.25,-6.7020871725986435,0.07466679963245504,-0.5727876341129712
227213,CAMELS-AUS,0.25,0.7617315025253224,0.16282229295729522,0.6491800501421773
227219,CAMELS-AUS,0.25,-0.5857018899800901,0.6439905805434389,0.6259522192145166
227225,CAMELS-AUS,0.25,-8.632777559995306,0.061537161944882235,-1.5425606173777373
227226,CAMELS-AUS,0.25,-0.1633219665641925,0.6323690281522634,0.19416727511013243
227227,CAMELS-AUS,0.25,-0.5492281150050315,0.6711062881958265,0.3660439222434072
227231,CAMELS-AUS,0.25,-0.06454741049101465,0.4939435008694375,0.282362983898919
227236,CAMELS-AUS,0.25,0.16715159346364528,0.40350850702369356,0.2106831816160314
227237,CAMELS-AUS,0.25,-3.864184845574079,0.4230673435031551,0.1917612352910556
229650A,CAMELS-AUS,0.25,0.7941859413770648,-0.41382570255800455,0.9826731149865816
229661A,CAMELS-AUS,0.25,0.3857393960478669,0.509362361496556,0.9680377475614059
230205,CAMELS-AUS,0.25,-0.9863525320639754,-4.422227112091627,0.7000802039430021
230209,CAMELS-AUS,0.25,0.4702109515557097,-7.651307823088988,0.716413739370237
230210,CAMELS-AUS,0.25,-0.39311716402990093,-0.17554332076199142,-0.6345978219919763
231211,CAMELS-AUS,0.25,-17.397670023812946,-7.928191995454517,-12.80234922412734
231213,CAMELS-AUS,0.25,-2.157181022711742,-0.30934386175638884,-1.457973219949924
231225,CAMELS-AUS,0.25,-0.03411834636297195,0.8265423982278569,0.6599956013682129
231231,CAMELS-AUS,0.25,-4.872530063303912,-12.321991289803828,0.5042524212357076
232214,CAMELS-AUS,0.25,-0.6434236752701847,-1.2843393762251392,0.3156947420838966
232215,CAMELS-AUS,0.25,-0.24345677346020156,0.057425919225991495,0.5679511802903761
233214,CAMELS-AUS,0.25,0.47017825553956094,0.3274550505672321,0.4632336370408412
233223,CAMELS-AUS,0.25,-0.42222540691856114,-1.1444769190993176,0.6497323224916476
234200,CAMELS-AUS,0.25,0.0231853200190415,-2.2729394497595563,0.6021509871487505
234201,CAMELS-AUS,0.25,-0.12774640609845367,-1.4392886991751728,0.28858105864219596
234203,CAMELS-AUS,0.25,0.45418819570958047,-0.7240429506916559,0.7814226773940742
234209,CAMELS-AUS,0.25,0.3450660032353623,-0.427304388610962,0.16658771788984783
235202,CAMELS-AUS,0.25,-3.724901976226703,-0.4232461315056535,0.31769282930655574
235203,CAMELS-AUS,0.25,0.3637881993944567,0.2947488966575066,0.597866268746533
235204,CAMELS-AUS,0.25,0.26910449324478625,0.5703389472327476,0.7011603576013805
235205,CAMELS-AUS,0.25,-0.0629321744977962,0.5286092070222548,0.6160743512999324
235209,CAMELS-AUS,0.25,0.7605140089426691,0.6635366931289315,0.7948559987889814
235210,CAMELS-AUS,0.25,0.6497206661164396,0.6685051999301637,0.7016911268075015
235211,CAMELS-AUS,0.25,0.30712118840672964,0.40524688445846035,0.5544022184973247
235219,CAMELS-AUS,0.25,0.5517795483948759,0.7103816475362029,0.8029266112263935
235224,CAMELS-AUS,0.25,0.1965477172533623,-0.09005217170824475,0.9344029860116116
235227,CAMELS-AUS,0.25,0.15077683558025046,0.22448278619506234,0.6501932956996956
235233,CAMELS-AUS,0.25,0.3202219708288838,0.5296120150256924,0.5894217370710724
235234,CAMELS-AUS,0.25,0.45203192559856775,0.26265412179294323,0.5751447703750665
235237,CAMELS-AUS,0.25,-4.189860898794808,0.6069074666610899,-0.10982809443388941
236202,CAMELS-AUS,0.25,-5.563540771528702,-16.160669220356333,0.8352413736302291
236203,CAMELS-AUS,0.25,0.4025913546965614,-0.40598067017618145,0.8012118454810796
236204,CAMELS-AUS,0.25,-0.23349610909046992,-4.309683739361981,0.8003677820980215
236205,CAMELS-AUS,0.25,0.8854479315049374,0.8870598645646303,0.9414526265965787
236209,CAMELS-AUS,0.25,0.3202389930560411,-0.46056355924434267,0.9723747891906006
236210,CAMELS-AUS,0.25,-2.245999189907492,-6.274146202357063,0.8878506328316792
236212,CAMELS-AUS,0.25,0.6053248095582158,0.6024227951917951,0.7253075672928639
236213,CAMELS-AUS,0.25,-0.5071746986593693,-8.013845966858911,0.3457315604620512
236216,CAMELS-AUS,0.25,-0.022097876590726262,-1.188240627212544,0.8815902414702286
237200,CAMELS-AUS,0.25,0.4605317047674179,0.4178326353204267,0.8275015516248955
237202,CAMELS-AUS,0.25,0.5785399351814637,0.6965349897865909,0.7875559173159876
237205,CAMELS-AUS,0.25,-0.4705429898237061,-2.4701625882746296,0.9792482405571912
237206,CAMELS-AUS,0.25,0.5834006242894458,-0.33133298554386204,0.9836794506842205
237207,CAMELS-AUS,0.25,0.6423151429321126,0.1298188916051768,0.8916940572609682
238204,CAMELS-AUS,0.25,-7.2898192870731044,-15.801802256294827,0.7575641706645906
238208,CAMELS-AUS,0.25,0.514439586416251,-1.343782980282353,0.8072594233590539
238219,CAMELS-AUS,0.25,0.4510580812989725,-0.19967553195771792,0.8472918645501075
238223,CAMELS-AUS,0.25,-0.019192450983748888,0.07806160947366758,0.6588459938085035
238229,CAMELS-AUS,0.25,-1.579624765291515,-1.7757356334249321,-1.19195198866991
238230,CAMELS-AUS,0.25,-0.14683788567033051,0.17025888900515407,0.42878694275689877
238231,CAMELS-AUS,0.25,0.07436814235417621,-1.8736557740240087,0.915577754941827
238235,CAMELS-AUS,0.25,0.4208166552685151,-0.18472413783823005,0.6495397225918553
302200,CAMELS-AUS,0.25,0.032529250958502565,-0.5799116355548619,0.3224723604144737
302208,CAMELS-AUS,0.25,-2.9096225420821074,-1.4448691274529315,-0.4830127450728039
302214,CAMELS-AUS,0.25,-0.04721464450878887,-0.170203007122264,-0.09359460745832049
303203,CAMELS-AUS,0.25,0.1234230673445561,-0.025803233944881265,0.18163362633611546
304040,CAMELS-AUS,0.25,0.6699859176492382,0.7608117123205693,0.8476874350549153
304497,CAMELS-AUS,0.25,0.640873272395258,0.81468499002868,0.916993226743638
304499,CAMELS-AUS,0.25,0.26232836336014587,0.8136829393328824,0.8021213876006679
305202,CAMELS-AUS,0.25,0.4418199225622862,0.11047932688594453,0.2845648256585085
306119,CAMELS-AUS,0.25,0.0577694802808435,0.5288148595187243,0.24601289650312796
307473,CAMELS-AUS,0.25,-0.8618067154770972,0.5989965435278657,0.39921271424236215
308145,CAMELS-AUS,0.25,-0.6136417931650346,0.6635823582754214,0.4465804120187139
308799,CAMELS-AUS,0.25,-1.4709851262086486,0.6668327381892005,0.49486654095772487
312061,CAMELS-AUS,0.25,0.6073513323672919,0.8208680670952825,0.8627379102636566
314207,CAMELS-AUS,0.25,-0.8963860157769861,0.6908427440618548,0.6036781972444205
314212,CAMELS-AUS,0.25,0.1114242334039438,0.6530492905792905,0.7854603221466006
314213,CAMELS-AUS,0.25,-0.7765789388772684,0.8562890053570005,0.5544003702893305
314214,CAMELS-AUS,0.25,0.3420018030662979,0.7530072029139288,0.7580061555847423
315450,CAMELS-AUS,0.25,-0.8551748899825891,0.7261919110030273,0.5571412196498902
316624,CAMELS-AUS,0.25,0.41028948780559116,0.7231585890442921,0.7712655624366387
317200,CAMELS-AUS,0.25,-0.9297294324589398,-0.8235415921095497,-0.19727314231762527
318076,CAMELS-AUS,0.25,0.2604601628350959,0.04469317228031766,0.6096088212812689
318150,CAMELS-AUS,0.25,-0.08345723408215555,-0.6166829762913542,0.023711825154096644
318181,CAMELS-AUS,0.25,0.07400438701640699,-3.088787081266603,0.3163902043768013
318191,CAMELS-AUS,0.25,-0.22108278866226017,-0.8488631983099035,0.1797292660725831
318311,CAMELS-AUS,0.25,0.4789074490575198,0.8796534716496329,0.47954762194662315
319204,CAMELS-AUS,0.25,0.431477787725817,0.6357305795678381,0.6151617329608585
401009,CAMELS-AUS,0.25,-0.32686014663303764,0.08290632572409795,0.5873856678986847
401012,CAMELS-AUS,0.25,0.5855448287332117,-0.015672358464763114,0.8708687825504873
401013,CAMELS-AUS,0.25,-0.5120461795069267,-1.7392493700716813,0.44603750215892
401015,CAMELS-AUS,0.25,0.6424623828945416,0.0316455521996889,0.8637953313150959
401016,CAMELS-AUS,0.25,0.5326266332451465,-1.843926379043027,0.7205823844850218
401017,CAMELS-AUS,0.25,-0.2941351391264173,-8.697241306693277,-0.04879965188076896
401203,CAMELS-AUS,0.25,-0.3626446069789171,-0.5292286662923127,0.6366867977812564
401208,CAMELS-AUS,0.25,0.1642655641761298,-1.6661202760718186,0.36058533408649673
401210,CAMELS-AUS,0.25,0.35882569453669544,-1.6951704472949616,0.705901444737103
401212,CAMELS-AUS,0.25,0.6875447818988245,-1.445165410629682,0.8456815752015043
401215,CAMELS-AUS,0.25,0.27265362077416855,0.2664780271556818,0.7709973091888378
401216,CAMELS-AUS,0.25,0.23542480793866116,-1.1483621789821652,0.8332229998512188
401217,CAMELS-AUS,0.25,0.6633495590102219,0.5055712760206796,0.9590769526865087
401220,CAMELS-AUS,0.25,0.5733472651207886,-8.226320003818374,0.9139094733271957
402204,CAMELS-AUS,0.25,-0.2877405324785991,-12.330709100885935,-0.6101222097504959
402206,CAMELS-AUS,0.25,0.4218441322247355,-16.315027390020933,0.6121454032235483
402213,CAMELS-AUS,0.25,-1.272359968862669,-9.358340036103643,-0.5584430375511316
402217,CAMELS-AUS,0.25,0.3054243561075759,0.4168243170038287,0.441781958095089
403200,CAMELS-AUS,0.25,0.7866946922587904,-0.9173012227949258,0.9473494934875469
403205,CAMELS-AUS,0.25,0.7139113633771901,0.39104448053975727,0.9689080664621048
403209A,CAMELS-AUS,0.25,0.6362263376623449,-2.3513108705206696,0.9365648570510755
403213,CAMELS-AUS,0.25,0.5821096622730673,-0.36418218580559936,0.7641928214463756
403214,CAMELS-AUS,0.25,-0.8014036960930437,-8.032409575651089,-0.2722961732334488
403217,CAMELS-AUS,0.25,0.7385682962633711,0.5495519639110585,0.8625741392274647
403221,CAMELS-AUS,0.25,-1.175417143053672,-15.221781107683356,-1.4376333666441403
403222,CAMELS-AUS,0.25,0.7284713368099507,0.5123869859845276,0.8464377145729363
403223,CAMELS-AUS,0.25,0.36135946216064074,-0.3280670794313658,0.9016308342271343
