basin_id,model,mode,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
01013500,timesfm,zero_shot,CAMELS-US,0.9784571510066693,0.95201444895617,238.4586532120549,113.71001798612578,-2.894796770231093,0.0011977369267168608,0.9530399875393849,737.1356014227803,1052.9559646191,0.31274554,0.32871586,222
01022500,timesfm,zero_shot,CAMELS-US,0.7946603148676539,0.6808189435479753,315.10428934025384,127.46444805248363,-11.941915826759095,-0.001175835278378539,0.6908043058511604,1191.059176464213,1566.7312389773087,0.68929577,0.5880385,222
01030500,timesfm,zero_shot,CAMELS-US,0.9269099189050402,0.8655953052940483,1003.0206877300126,457.89343591638516,-5.778232135586583,-0.0011833884525324113,0.8693300311199281,3563.0909006240777,5627.569924645361,0.5767468,0.57853615,222
01031500,timesfm,zero_shot,CAMELS-US,0.5197697200817495,0.4740443219548527,917.2672537281953,242.750229741002,-20.292879672735666,-0.0045650160152431625,0.5335762562255955,3825.5819696125664,7276.871835702476,0.910471,0.70619166,222
01047000,timesfm,zero_shot,CAMELS-US,0.6033526681202728,0.5796977932641385,867.6539956116349,312.38486205925375,-19.613506043258784,-0.004462297833355847,0.633112185969929,3358.469850130265,5683.336839806346,0.8800378,0.7135136,236
01052500,timesfm,zero_shot,CAMELS-US,0.6506710142941172,0.5238569893590739,415.6746036140248,151.5860633688458,-21.844149127056575,-0.005384988591045074,0.5448591007749177,1636.9085875252715,2872.20979538226,0.9138379,0.68535566,236
01054200,timesfm,zero_shot,CAMELS-US,0.424564241049316,0.49038541508025,262.93652171769725,98.4535492153491,-27.2397214772411,-0.0034019040357933447,0.5913359475833362,1064.601733019363,1452.9415702844926,0.9760577,0.69634575,236
01055000,timesfm,zero_shot,CAMELS-US,0.6327190751267922,0.5341113187419433,240.85865714299922,100.40009770959111,-24.340190620262987,-0.0038131308898990933,0.5645311274489703,890.775671555892,1252.0877758155132,0.94604737,0.68672585,236
01057000,timesfm,zero_shot,CAMELS-US,0.6703561021459365,0.5790595737737052,140.0636304499169,53.9813261314974,-19.477348448869954,-0.0015889391172053888,0.6054736398324676,523.2065565686521,821.833692717502,0.8431682,0.6850365,236
01073000,timesfm,zero_shot,CAMELS-US,0.7642374227565131,0.6691199242444809,11.771881370345886,5.403033861092159,-18.672092306808175,-0.0013284227139045632,0.6849043027721317,38.07579330701471,41.77901576779227,0.69763637,0.6018637,224
01078000,timesfm,zero_shot,CAMELS-US,0.77879634989595,0.7802958642639277,99.27040645257698,46.32044480669446,-13.945633956739476,-0.0011158567892566099,0.8096678418959835,302.2334118186788,244.03191891242676,0.7648678,0.658799,229
01118300,timesfm,zero_shot,CAMELS-US,0.4673593743315443,0.4182750310486546,9.856819657097361,3.3289793689919125,-19.015432652217495,-0.0034941727851611586,0.48103289050806175,42.13019059931029,67.67538053154853,0.7508749,0.4855451,157
01121000,timesfm,zero_shot,CAMELS-US,0.5206173528746896,0.5484427528480915,55.24754824829683,19.611497702112622,-15.298420190903029,-0.007443948951935765,0.6357434472098921,226.97717439677515,402.79757283387204,0.7482698,0.5448482,157
01123000,timesfm,zero_shot,CAMELS-US,0.3954171738998806,0.3906178243524707,56.09925010422851,19.934059140261482,-21.05651581138038,0.0018438991487207054,0.4921480181623594,224.0323494234953,398.18102702851553,0.6733782,0.42411464,170
01134500,timesfm,zero_shot,CAMELS-US,0.6540723619246624,0.5104705730237478,185.82643167678938,70.78146792702053,-24.002145939300714,-0.006496866135521591,0.529592378826353,728.9362302439924,1170.5237792293938,0.8990117,0.7244205,230
