basin_id,model,mode,fraction,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
12240000,chronos,few_shot,0.1,CAMELS-BR,0.928368946198306,0.9634894037929724,308.85752615526513,54.09037299444211,0.4968192661308362,-7.728823590770484e-05,0.991437794302761,19.273387384506293,23.759883994776974,0.09238386,0.07623287,149
12360000,chronos,few_shot,0.1,CAMELS-BR,0.8034716867826137,0.8059997031876397,121.1887056557395,46.330375275141755,-9.998609883057165,-0.014083702878950527,0.8343556298006498,377.86637562461704,457.08793547931083,0.82162833,0.85967785,142
12420000,chronos,few_shot,0.1,CAMELS-BR,0.9418899009646465,0.9628464747350926,21.37065334664183,9.749423298570845,-2.3646709403909454,-0.002128405833434162,0.9762983974497055,11.26927653694662,14.310803119833857,0.34284574,0.37182304,144
12500000,chronos,few_shot,0.1,CAMELS-BR,0.9858443576604645,0.9929113322121029,99.66476658527496,50.3350528669946,0.005794510021988302,-0.0008754623582240897,0.9980248886600867,172.46802870756326,176.81502138406844,0.30377322,0.32555276,162
12510000,chronos,few_shot,0.1,CAMELS-BR,0.6100417787389723,0.6961253735219624,65.70897883996741,31.119190271084125,-18.904282652219013,-0.007953029659344725,0.7717404559212602,164.14584298439416,224.61002483313436,0.69784063,0.7215489,117
12540000,chronos,few_shot,0.1,CAMELS-BR,0.9196194099049435,0.9276404756142382,47.61281881468534,27.87654838562012,-1.2515662969475025,-0.0028996024016688243,0.9401869703314898,81.58514783460978,108.06873372770738,0.45281753,0.43815684,160
12590000,chronos,few_shot,0.1,CAMELS-BR,0.9300967117045342,0.9469750487199501,90.5044196717243,48.14088634649912,-3.912915404372674,-0.004486738188369491,0.9596180361345286,202.16395044552632,69.45454151872782,0.4933532,0.5020098,144
13150000,chronos,few_shot,0.1,CAMELS-BR,0.9997919334106075,0.9986671031897616,383.4695603361261,314.03339120370373,0.06062159626184755,0.00018833182255995583,0.9986691729584293,481.168788207255,300.9242092283488,0.04068087,0.041356362,135
13150003,chronos,few_shot,0.1,CAMELS-BR,0.9997308155810889,0.9986393176270704,461.7179908668427,354.16823630136986,0.06646774017487095,0.00015969119257417362,0.9986433726826375,246.96911896177906,366.7621091834134,0.03747192,0.037951715,146
13490000,chronos,few_shot,0.1,CAMELS-BR,0.5022927106043977,0.6520236522738656,14.258725053882102,6.970426592333563,-9.768997656342902,-0.0010468910900724455,0.7795870827544038,47.81254521448468,66.05838012695312,0.40898708,0.35345083,29
13550000,chronos,few_shot,0.1,CAMELS-BR,0.9189284450923982,0.8481963780883811,74.30239257115686,34.83203467824101,-8.672191509978536,-0.0014990164375436876,0.8523753843145373,248.31383620099476,130.5940106518071,0.6147539,0.62995696,153
13710001,chronos,few_shot,0.1,CAMELS-BR,0.9954595062605318,0.9954582352760345,142.92669825681952,86.10872928116673,-0.39131243896904094,0.0006787419602268391,0.9959373569717999,165.81530355663642,141.01873216286128,0.24556251,0.27183095,129
13730000,chronos,few_shot,0.1,CAMELS-BR,0.9991235396339164,0.9990984514743314,19.381390514452896,13.468758851579093,-0.060127853203311106,0.0010204059682210678,0.9991674621199523,14.664430383085907,14.317213614936549,0.12185405,0.12681305,103
13840000,chronos,few_shot,0.1,CAMELS-BR,0.9918629170257866,0.98925298537799,13.407493159567577,4.285523620306277,0.2505539140416554,-0.0002858693835468395,0.9900073779593673,5.587592751504689,5.613188531948731,0.08900817,0.09028957,102
13950000,chronos,few_shot,0.1,CAMELS-BR,0.9998828975962739,0.9992733092130366,56.617377728556946,43.19102411684783,0.01159729035755128,0.00019983356953691064,0.9992744534501959,95.72761083977532,115.66823622346791,0.053925466,0.05408978,115
13990000,chronos,few_shot,0.1,CAMELS-BR,0.9993321742312594,0.9981996950530844,97.65394416948409,63.01678466796875,0.07990666338549779,-0.001348472777919378,0.9982018916705196,112.96346496629143,85.751953125,0.19391209,0.19582626,25
14325000,chronos,few_shot,0.1,CAMELS-BR,0.9950086013172453,0.9963578345503534,22.954835731349927,15.280160102291383,-0.015612622271886678,0.0005190817442063227,0.997283332608887,15.34363886726629,22.213508328699376,0.1532814,0.15498662,138
14488000,chronos,few_shot,0.1,CAMELS-BR,0.9616622246728983,0.9452451384194979,73.83263936552424,48.0200321490948,-3.069334972217499,-0.0028304072789289737,0.9479847482467346,88.26165398535336,77.1578369140625,0.24259275,0.2683043,52
14489000,chronos,few_shot,0.1,CAMELS-BR,0.9712438257183622,0.9828818257578911,168.89583294937947,110.28110660650792,-0.869835952192527,-0.0002495899650743483,0.9903198103975471,164.79414476349885,117.02226662745615,0.23731048,0.24376498,156
14540000,chronos,few_shot,0.1,CAMELS-BR,0.5674919215204562,0.589706899594904,69.49507463127443,34.44530310559629,-15.286314077673824,-0.003776426408905499,0.6553199651927291,252.21654526465116,352.13697412329424,0.5613305,0.46665305,134
14620000,chronos,few_shot,0.1,CAMELS-BR,0.9950326866556017,0.9936395489948943,190.69405498380942,125.84610501141616,-0.012083584719919783,-0.0017482759925591777,0.9941086100152048,311.12763655390444,180.32495013116917,0.28134784,0.299665,142
14680001,chronos,few_shot,0.1,CAMELS-BR,0.9314702096877668,0.9293385843117332,70.67009929586155,42.40958329188971,-2.4260043352699365,-0.0007641549786349573,0.9377327936386715,144.03230548058082,96.64498654074006,0.22774109,0.22328557,162
14750000,chronos,few_shot,0.1,CAMELS-BR,0.9742314693406766,0.9552240587245686,12.132253718229345,4.971015892028809,0.8921822020689506,-0.003929933584541318,0.9569634588826749,10.025081182565893,13.6378173828125,0.25859693,0.22672068,25
15042000,chronos,few_shot,0.1,CAMELS-BR,0.9822240779433572,0.9884967466345143,2.683931596573737,1.8897370765949117,0.12841042983448722,0.00038988993145577973,0.9924189429284522,4.214241361016079,6.850901963938073,0.1500965,0.15224513,145
15044000,chronos,few_shot,0.1,CAMELS-BR,0.7708425882532861,0.8814246643236593,2.65154314842572,1.7782439714596596,0.8876223390485567,0.0007692543424042079,0.9471462869387902,4.017377671482107,2.923380528281277,0.06975901,0.0818151,162
15190000,chronos,few_shot,0.1,CAMELS-BR,0.9801663013212211,0.9719475472052646,2.3162144739987762,1.2380691671077115,-2.003449898852931,-0.0022935437292604874,0.9736362432374697,6.148536821421379,5.0191276883463045,0.30955848,0.31234625,162
15200010,chronos,few_shot,0.1,CAMELS-BR,0.9998849086647323,0.9980430654296913,17.453304450225417,11.386981822826245,-0.1940926453699168,0.0006175656737469407,0.9980435066627015,14.944023710876847,11.243794727289488,0.09404107,0.09482071,162
15246000,chronos,few_shot,0.1,CAMELS-BR,0.997750819612394,0.9969889808412435,2.271047467409938,1.642654367855617,-0.005711909150467282,0.0006678090713538518,0.9971489341005784,2.6461336460356613,0.0592041015625,0.19122571,0.20345874,28
15400000,chronos,few_shot,0.1,CAMELS-BR,0.9963680888638169,0.992743488137157,592.1579289915428,434.0763135368441,-0.20901313140300667,0.0006909504517547266,0.9929617674593738,497.5865901162598,716.4028332850725,0.1189303,0.13117774,162
15450000,chronos,few_shot,0.1,CAMELS-BR,0.9977283183991649,0.9935681951615112,13.148855370859495,7.858359960862148,-0.5837273502280197,-0.0005936625500022746,0.9936579691814004,16.04672465177359,27.336541761019586,0.1627897,0.1690591,162
15460000,chronos,few_shot,0.1,CAMELS-BR,0.9989036338404775,0.9946427405501448,9.050555137852017,5.807561120869201,-0.44847276066687153,0.0010238396681255466,0.9946633279749022,8.861989815322856,5.5506214612797695,0.14567302,0.15603957,162
15460008,chronos,few_shot,0.1,CAMELS-BR,0.9986699550519282,0.9966117266568796,10.934674510367287,6.607397797819856,0.33209900489379357,-1.028654950550184e-05,0.996667614969955,18.612646955870943,7.210339839155021,0.15236637,0.1555525,154
15490000,chronos,few_shot,0.1,CAMELS-BR,0.9964393123478053,0.9976206619450262,664.4612422774151,416.21852997202933,0.1230389350836386,-0.0012775127511547996,0.9983626926257169,538.8116434996085,514.8000375402358,0.10516279,0.11346172,162
15552600,chronos,few_shot,0.1,CAMELS-BR,0.7915669088740338,0.8105072281243415,23.720432511016103,12.833297898497763,-4.740576547543815,-0.0006898583012306878,0.8409730627478339,68.55606436870545,121.95391771627033,0.21697947,0.17819987,158
15553350,chronos,few_shot,0.1,CAMELS-BR,0.9226461701258114,0.9414687447160737,1.0579540807197825,0.6819586245343089,-2.1595586364747366,-3.090066745387726e-05,0.9562266683462881,0.7954578483071463,0.7148757056342884,0.23232605,0.22371572,160
15565000,chronos,few_shot,0.1,CAMELS-BR,0.9008242081824093,0.9032818125525337,34.692916370459066,17.324187548193212,-7.355010559799008,-0.0038361968657830148,0.916059116045815,88.45720547734012,39.12489187631086,0.40244567,0.4143319,146
15580000,chronos,few_shot,0.1,CAMELS-BR,0.9849154988733146,0.97214673428012,157.0854175679401,67.22653203010559,-0.07057578368824234,0.0012573015899927167,0.9729495951526096,536.761517445569,40.73395587572364,0.23292144,0.23938724,160
15710000,chronos,few_shot,0.1,CAMELS-BR,0.9594426910184166,0.9779112008975114,1.0778325029767877,0.6923082640141617,-0.8991261560451729,0.0007033110426352563,0.9907053235481623,1.0686480463901313,1.2784741048163468,0.163591,0.1691034,162
15800000,chronos,few_shot,0.1,CAMELS-BR,0.9987474799419395,0.9984052224378707,40.161804690604825,24.062953643798828,-0.1008134761051317,-0.00018444390066530564,0.9985130044067645,46.76086520892075,57.340146519583854,0.18080352,0.1826305,125
15930000,chronos,few_shot,0.1,CAMELS-BR,0.9985281441733205,0.9988303904206903,6.080836780306254,3.28086403556492,0.06554453261693684,-0.000247515667311779,0.9989504325486119,18.519921403671674,11.784816162129102,0.14240469,0.15000431,115
