basin_id,model,mode,fraction,dataset,NSE,KGE,RMSE,MAE,PBIAS,FDC_slope_error,FDC_KGE,tail_RMSE_95,tail_RMSE_99,RB_flashiness_obs,RB_flashiness_sim,n_predictions
10005,chronos,few_shot,0.01,CAMELS-IND,0.7095323929707784,0.7000784805337235,14.24159739150755,4.718697009929295,-15.976692697883902,-0.003811912663509928,0.738370643947483,52.02166621832596,11.099853515625,0.7871354818344116,0.7742742300033569,29
10008,chronos,few_shot,0.01,CAMELS-IND,0.22699872014289701,0.31564532419256564,164.62443393751647,42.491806381492204,31.80170015993131,0.0034917250463348537,0.3270068876894817,534.6627684548292,495.90033685875613,0.9183810949325562,0.8956520557403564,186
10010,chronos,few_shot,0.01,CAMELS-IND,0.20457953988039224,0.5575758826910738,142.55541919652455,34.039144751939986,-13.35522900625764,,0.847150710987773,459.1136753040428,882.282018452731,0.9253756403923035,0.9793155193328857,181
10011,chronos,few_shot,0.01,CAMELS-IND,0.011769080052894232,-0.18173463741242002,875.1101126610095,94.57076825644519,-37.06533183629826,-0.0029976259501534805,0.11732195372555376,3700.3674870877994,8266.412085155578,1.318713903427124,0.994122326374054,185
10013,chronos,few_shot,0.01,CAMELS-IND,0.6805528701400523,0.7620991881922818,21.218217851568898,4.527032330795959,11.193347299254208,0.0021997743635298658,0.7961306984806206,89.68978285008873,70.09753530136366,0.7872493267059326,0.8393970131874084,182
10014,chronos,few_shot,0.01,CAMELS-IND,-0.1475211051521863,0.3941675804151967,75.46436867178114,15.630866347187823,23.841631142081685,-0.008026573625495918,0.48386178688513604,241.0011919605614,320.2440188359058,0.6776584982872009,0.7072781920433044,182
11001,chronos,few_shot,0.01,CAMELS-IND,0.15224933300836085,0.2962130295329458,138.57129900767026,23.19776595942676,-0.7322883562483787,,0.5101482199427894,608.6836422886571,1154.503690878905,1.4176756143569946,1.2885478734970093,180
11010,chronos,few_shot,0.01,CAMELS-IND,0.5428709891069046,0.6761229531532686,68.8841760928664,21.807501964671637,-0.25626943945165376,-0.0013213681842937607,0.7072816166547222,282.98592358151365,289.5673198746808,0.7902005314826965,0.9003720879554749,186
12001,chronos,few_shot,0.01,CAMELS-IND,0.5066620280710891,0.7254225487753707,21.53473426308119,6.59623765751913,0.14269974138979055,0.0006716193485269695,0.7937692445044926,65.89007139476514,57.91726026448173,0.3860032856464386,0.5144734382629395,154
12004,chronos,few_shot,0.01,CAMELS-IND,0.1939174495543674,0.46443675966044184,281.4987549951099,80.77471304839511,2.438862998211324,5.870018350598305e-05,0.4861541734367808,1163.5232714460906,1447.952129832425,0.49536871910095215,0.692317545413971,106
